threshold,pathogen,best_combo,dms_f1,n_gt_positions
20,SARS-CoV-2,"E*rare + CUSUM(d=0.5,h=4.0)",0.0,252
20,SARS-CoV-2,"E*rare + CUSUM(d=0.5,h=5.0)",0.0,252
20,SARS-CoV-2,E*rare + AdaptiveKnee,0.0,252
20,SARS-CoV-2,E*rare + ScoreDBSCAN(ep=8),0.3516,252
20,SARS-CoV-2,E*rare + ScoreDBSCAN(ep=15),0.3527,252
20,SARS-CoV-2,E*rare + Spectral(z=1.5),0.0142,252
20,SARS-CoV-2,E*rare + Spectral(z=2.0),0.0073,252
20,SARS-CoV-2,E*rare + Bayes(prior=0.1),0.0,252
20,SARS-CoV-2,E*rare + Bayes(prior=0.15),0.0,252
20,SARS-CoV-2,E*rare + Ensemble(v>=2),0.0759,252
20,SARS-CoV-2,E*rare + Ensemble(v>=3),0.0,252
20,SARS-CoV-2,E*rare + AdaptWin(s=90),0.2975,252
20,SARS-CoV-2,E*rare + AdaptWin(s=85),0.3044,252
20,SARS-CoV-2,E*rare + FreqThresh(p=80),0.1844,252
20,SARS-CoV-2,E*rare + FreqThresh(p=85),0.133,252
20,SARS-CoV-2,E*rare + FreqThresh(p=90),0.0759,252
20,SARS-CoV-2,E*rare + FreqThresh(p=95),0.0,252
20,SARS-CoV-2,"E*rare + SWAN(w=10,k=1.0)",0.071,252
20,SARS-CoV-2,"E*rare + SWAN(w=10,k=1.5)",0.0577,252
20,SARS-CoV-2,"E*rare + SWAN(w=10,k=2.0)",0.0368,252
20,SARS-CoV-2,"E*rare + SWAN(w=20,k=1.0)",0.1663,252
20,SARS-CoV-2,"E*rare + SWAN(w=20,k=1.5)",0.0714,252
20,SARS-CoV-2,"E*rare + SWAN(w=20,k=2.0)",0.058,252
20,SARS-CoV-2,"E*rare + SWAN(w=50,k=1.0)",0.231,252
20,SARS-CoV-2,"E*rare + SWAN(w=50,k=1.5)",0.157,252
20,SARS-CoV-2,"E*rare + SWAN(w=50,k=2.0)",0.1069,252
20,SARS-CoV-2,P*E*rare + Wavelet(t=1.0),0.2111,252
20,SARS-CoV-2,P*E*rare + Wavelet(t=1.5),0.1617,252
20,SARS-CoV-2,P*E*rare + Wavelet(t=2.0),0.1056,252
20,SARS-CoV-2,P*E*rare + KDE(p=75),0.3034,252
20,SARS-CoV-2,P*E*rare + KDE(p=80),0.2817,252
20,SARS-CoV-2,P*E*rare + KDE(p=85),0.263,252
20,SARS-CoV-2,P*E*rare + SlidingTest(p=0.01),0.0366,252
20,SARS-CoV-2,P*E*rare + SlidingTest(p=0.05),0.0366,252
20,SARS-CoV-2,P*E*rare + LocalContrast(z=1.0),0.0894,252
20,SARS-CoV-2,P*E*rare + LocalContrast(z=1.5),0.0065,252
20,SARS-CoV-2,P*E*rare + LocalContrast(z=2.0),0.0068,252
20,SARS-CoV-2,"P*E*rare + CUSUM(d=0.3,h=3.0)",0.0,252
20,SARS-CoV-2,"P*E*rare + CUSUM(d=0.5,h=4.0)",0.0,252
20,SARS-CoV-2,"P*E*rare + CUSUM(d=0.5,h=5.0)",0.0,252
20,SARS-CoV-2,P*E*rare + AdaptiveKnee,0.0,252
20,SARS-CoV-2,P*E*rare + ScoreDBSCAN(ep=8),0.3423,252
20,SARS-CoV-2,P*E*rare + ScoreDBSCAN(ep=15),0.3423,252
20,SARS-CoV-2,P*E*rare + Spectral(z=1.5),0.0304,252
20,SARS-CoV-2,P*E*rare + Spectral(z=2.0),0.023,252
20,SARS-CoV-2,P*E*rare + Bayes(prior=0.1),0.0,252
20,SARS-CoV-2,P*E*rare + Bayes(prior=0.15),0.0,252
20,SARS-CoV-2,P*E*rare + Ensemble(v>=2),0.08,252
20,SARS-CoV-2,P*E*rare + Ensemble(v>=3),0.0,252
20,SARS-CoV-2,P*E*rare + AdaptWin(s=90),0.2905,252
20,SARS-CoV-2,P*E*rare + AdaptWin(s=85),0.2956,252
20,SARS-CoV-2,P*E*rare + FreqThresh(p=80),0.1844,252
20,SARS-CoV-2,P*E*rare + FreqThresh(p=85),0.1324,252
20,SARS-CoV-2,P*E*rare + FreqThresh(p=90),0.0754,252
20,SARS-CoV-2,P*E*rare + FreqThresh(p=95),0.0,252
20,SARS-CoV-2,"P*E*rare + SWAN(w=10,k=1.0)",0.0,252
20,SARS-CoV-2,"P*E*rare + SWAN(w=10,k=1.5)",0.0,252
20,SARS-CoV-2,"P*E*rare + SWAN(w=10,k=2.0)",0.0,252
20,SARS-CoV-2,"P*E*rare + SWAN(w=20,k=1.0)",0.0,252
20,SARS-CoV-2,"P*E*rare + SWAN(w=20,k=1.5)",0.0,252
20,SARS-CoV-2,"P*E*rare + SWAN(w=20,k=2.0)",0.0,252
20,SARS-CoV-2,"P*E*rare + SWAN(w=50,k=1.0)",0.0,252
20,SARS-CoV-2,"P*E*rare + SWAN(w=50,k=1.5)",0.0,252
20,SARS-CoV-2,"P*E*rare + SWAN(w=50,k=2.0)",0.0,252
20,SARS-CoV-2,minority_E + Wavelet(t=1.0),0.1435,252
20,SARS-CoV-2,minority_E + Wavelet(t=1.5),0.104,252
20,SARS-CoV-2,minority_E + Wavelet(t=2.0),0.066,252
20,SARS-CoV-2,minority_E + KDE(p=75),0.1975,252
20,SARS-CoV-2,minority_E + KDE(p=80),0.1548,252
20,SARS-CoV-2,minority_E + KDE(p=85),0.1134,252
20,SARS-CoV-2,minority_E + SlidingTest(p=0.01),0.0353,252
20,SARS-CoV-2,minority_E + SlidingTest(p=0.05),0.1229,252
20,SARS-CoV-2,minority_E + GradPeak(p=0.2),0.0,252
20,SARS-CoV-2,minority_E + LocalContrast(z=1.0),0.082,252
20,SARS-CoV-2,minority_E + LocalContrast(z=1.5),0.0573,252
20,SARS-CoV-2,minority_E + LocalContrast(z=2.0),0.0478,252
20,SARS-CoV-2,"minority_E + CUSUM(d=0.3,h=3.0)",0.0256,252
20,SARS-CoV-2,"minority_E + CUSUM(d=0.5,h=4.0)",0.0222,252
20,SARS-CoV-2,"minority_E + CUSUM(d=0.5,h=5.0)",0.015,252
20,SARS-CoV-2,minority_E + AdaptiveKnee,0.0526,252
20,SARS-CoV-2,minority_E + ScoreDBSCAN(ep=8),0.3418,252
20,SARS-CoV-2,minority_E + ScoreDBSCAN(ep=15),0.3403,252
20,SARS-CoV-2,minority_E + Spectral(z=1.5),0.0523,252
20,SARS-CoV-2,minority_E + Spectral(z=2.0),0.0368,252
20,SARS-CoV-2,minority_E + Bayes(prior=0.1),0.0368,252
20,SARS-CoV-2,minority_E + Bayes(prior=0.15),0.0529,252
20,SARS-CoV-2,minority_E + Ensemble(v>=2),0.0688,252
20,SARS-CoV-2,minority_E + Ensemble(v>=3),0.0525,252
20,SARS-CoV-2,minority_E + AdaptWin(s=90),0.2687,252
20,SARS-CoV-2,minority_E + AdaptWin(s=85),0.3385,252
20,SARS-CoV-2,minority_E + FreqThresh(p=80),0.1383,252
20,SARS-CoV-2,minority_E + FreqThresh(p=85),0.095,252
20,SARS-CoV-2,minority_E + FreqThresh(p=90),0.0688,252
20,SARS-CoV-2,minority_E + FreqThresh(p=95),0.0254,252
20,SARS-CoV-2,"minority_E + SWAN(w=10,k=1.0)",0.038,252
20,SARS-CoV-2,"minority_E + SWAN(w=10,k=1.5)",0.0403,252
20,SARS-CoV-2,"minority_E + SWAN(w=10,k=2.0)",0.0424,252
20,SARS-CoV-2,"minority_E + SWAN(w=20,k=1.0)",0.0506,252
20,SARS-CoV-2,"minority_E + SWAN(w=20,k=1.5)",0.0464,252
20,SARS-CoV-2,"minority_E + SWAN(w=20,k=2.0)",0.0213,252
20,SARS-CoV-2,"minority_E + SWAN(w=50,k=1.0)",0.0392,252
20,SARS-CoV-2,"minority_E + SWAN(w=50,k=1.5)",0.0283,252
20,SARS-CoV-2,"minority_E + SWAN(w=50,k=2.0)",0.0293,252
20,SARS-CoV-2,minority_E + MutClust-Orig(g=10),0.3053,252
20,SARS-CoV-2,P*minority_E + Wavelet(t=1.0),0.0638,252
20,SARS-CoV-2,P*minority_E + Wavelet(t=1.5),0.0368,252
20,SARS-CoV-2,P*minority_E + Wavelet(t=2.0),0.0066,252
20,SARS-CoV-2,P*minority_E + KDE(p=75),0.1235,252
20,SARS-CoV-2,P*minority_E + KDE(p=80),0.0952,252
20,SARS-CoV-2,P*minority_E + KDE(p=85),0.0544,252
20,SARS-CoV-2,P*minority_E + SlidingTest(p=0.01),0.0205,252
20,SARS-CoV-2,P*minority_E + SlidingTest(p=0.05),0.0761,252
20,SARS-CoV-2,P*minority_E + LocalContrast(z=1.0),0.0663,252
20,SARS-CoV-2,P*minority_E + LocalContrast(z=1.5),0.0519,252
20,SARS-CoV-2,P*minority_E + LocalContrast(z=2.0),0.0418,252
20,SARS-CoV-2,"P*minority_E + CUSUM(d=0.3,h=3.0)",0.0207,252
20,SARS-CoV-2,"P*minority_E + CUSUM(d=0.5,h=4.0)",0.0149,252
20,SARS-CoV-2,"P*minority_E + CUSUM(d=0.5,h=5.0)",0.0075,252
20,SARS-CoV-2,P*minority_E + AdaptiveKnee,0.0528,252
20,SARS-CoV-2,P*minority_E + ScoreDBSCAN(ep=8),0.3411,252
20,SARS-CoV-2,P*minority_E + ScoreDBSCAN(ep=15),0.341,252
20,SARS-CoV-2,P*minority_E + Spectral(z=1.5),0.0413,252
20,SARS-CoV-2,P*minority_E + Spectral(z=2.0),0.025,252
20,SARS-CoV-2,P*minority_E + Bayes(prior=0.1),0.0248,252
20,SARS-CoV-2,P*minority_E + Bayes(prior=0.15),0.0473,252
20,SARS-CoV-2,P*minority_E + Ensemble(v>=2),0.0579,252
20,SARS-CoV-2,P*minority_E + Ensemble(v>=3),0.052,252
20,SARS-CoV-2,P*minority_E + AdaptWin(s=90),0.1747,252
20,SARS-CoV-2,P*minority_E + AdaptWin(s=85),0.3218,252
20,SARS-CoV-2,P*minority_E + FreqThresh(p=80),0.1225,252
20,SARS-CoV-2,P*minority_E + FreqThresh(p=85),0.0809,252
20,SARS-CoV-2,P*minority_E + FreqThresh(p=90),0.0579,252
20,SARS-CoV-2,P*minority_E + FreqThresh(p=95),0.0254,252
20,SARS-CoV-2,"P*minority_E + SWAN(w=10,k=1.0)",0.0385,252
20,SARS-CoV-2,"P*minority_E + SWAN(w=10,k=1.5)",0.0407,252
20,SARS-CoV-2,"P*minority_E + SWAN(w=10,k=2.0)",0.0218,252
20,SARS-CoV-2,"P*minority_E + SWAN(w=20,k=1.0)",0.0453,252
20,SARS-CoV-2,"P*minority_E + SWAN(w=20,k=1.5)",0.0281,252
20,SARS-CoV-2,"P*minority_E + SWAN(w=20,k=2.0)",0.0144,252
20,SARS-CoV-2,"P*minority_E + SWAN(w=50,k=1.0)",0.0278,252
20,SARS-CoV-2,"P*minority_E + SWAN(w=50,k=1.5)",0.0282,252
20,SARS-CoV-2,"P*minority_E + SWAN(w=50,k=2.0)",0.0,252
20,SARS-CoV-2,P*minority_E + MutClust-Orig(g=10),0.2617,252
20,SARS-CoV-2,P*E + Wavelet(t=1.0),0.0985,252
20,SARS-CoV-2,P*E + Wavelet(t=1.5),0.0239,252
20,SARS-CoV-2,P*E + Wavelet(t=2.0),0.0066,252
20,SARS-CoV-2,P*E + KDE(p=75),0.1446,252
20,SARS-CoV-2,P*E + KDE(p=80),0.1032,252
20,SARS-CoV-2,P*E + KDE(p=85),0.0726,252
20,SARS-CoV-2,P*E + SlidingTest(p=0.01),0.0072,252
20,SARS-CoV-2,P*E + SlidingTest(p=0.05),0.0483,252
20,SARS-CoV-2,P*E + GradPeak(p=0.2),0.0296,252
20,SARS-CoV-2,P*E + LocalContrast(z=1.0),0.0551,252
20,SARS-CoV-2,P*E + LocalContrast(z=1.5),0.0517,252
20,SARS-CoV-2,P*E + LocalContrast(z=2.0),0.0417,252
20,SARS-CoV-2,"P*E + CUSUM(d=0.3,h=3.0)",0.0203,252
20,SARS-CoV-2,"P*E + CUSUM(d=0.5,h=4.0)",0.0076,252
20,SARS-CoV-2,"P*E + CUSUM(d=0.5,h=5.0)",0.0,252
20,SARS-CoV-2,P*E + AdaptiveKnee,0.0528,252
20,SARS-CoV-2,P*E + ScoreDBSCAN(ep=8),0.3418,252
20,SARS-CoV-2,P*E + ScoreDBSCAN(ep=15),0.3411,252
20,SARS-CoV-2,P*E + Spectral(z=1.5),0.0299,252
20,SARS-CoV-2,P*E + Spectral(z=2.0),0.0248,252
20,SARS-CoV-2,P*E + Bayes(prior=0.1),0.0307,252
20,SARS-CoV-2,P*E + Bayes(prior=0.15),0.0529,252
20,SARS-CoV-2,P*E + Ensemble(v>=2),0.0472,252
20,SARS-CoV-2,P*E + Ensemble(v>=3),0.052,252
20,SARS-CoV-2,P*E + AdaptWin(s=90),0.2562,252
20,SARS-CoV-2,P*E + AdaptWin(s=85),0.3177,252
20,SARS-CoV-2,P*E + FreqThresh(p=80),0.127,252
20,SARS-CoV-2,P*E + FreqThresh(p=85),0.0706,252
20,SARS-CoV-2,P*E + FreqThresh(p=90),0.0475,252
20,SARS-CoV-2,P*E + FreqThresh(p=95),0.0252,252
20,SARS-CoV-2,"P*E + SWAN(w=10,k=1.0)",0.0383,252
20,SARS-CoV-2,"P*E + SWAN(w=10,k=1.5)",0.0344,252
20,SARS-CoV-2,"P*E + SWAN(w=10,k=2.0)",0.0292,252
20,SARS-CoV-2,"P*E + SWAN(w=20,k=1.0)",0.0385,252
20,SARS-CoV-2,"P*E + SWAN(w=20,k=1.5)",0.0279,252
20,SARS-CoV-2,"P*E + SWAN(w=20,k=2.0)",0.0217,252
20,SARS-CoV-2,"P*E + SWAN(w=50,k=1.0)",0.0334,252
20,SARS-CoV-2,"P*E + SWAN(w=50,k=1.5)",0.0282,252
20,SARS-CoV-2,"P*E + SWAN(w=50,k=2.0)",0.0,252
20,SARS-CoV-2,P*E + MutClust-Orig(g=10),0.3259,252
20,SARS-CoV-2,H-score + Wavelet(t=1.0),0.1574,252
20,SARS-CoV-2,H-score + Wavelet(t=1.5),0.0653,252
20,SARS-CoV-2,H-score + Wavelet(t=2.0),0.0481,252
20,SARS-CoV-2,H-score + KDE(p=75),0.2751,252
20,SARS-CoV-2,H-score + KDE(p=80),0.246,252
20,SARS-CoV-2,H-score + KDE(p=85),0.2132,252
20,SARS-CoV-2,H-score + SlidingTest(p=0.01),0.0423,252
20,SARS-CoV-2,H-score + SlidingTest(p=0.05),0.1239,252
20,SARS-CoV-2,H-score + GradPeak(p=0.2),0.0823,252
20,SARS-CoV-2,H-score + GradPeak(p=0.5),0.0823,252
20,SARS-CoV-2,H-score + LocalContrast(z=1.0),0.0551,252
20,SARS-CoV-2,H-score + LocalContrast(z=1.5),0.0559,252
20,SARS-CoV-2,H-score + LocalContrast(z=2.0),0.052,252
20,SARS-CoV-2,"H-score + CUSUM(d=0.3,h=3.0)",0.0369,252
20,SARS-CoV-2,"H-score + CUSUM(d=0.5,h=4.0)",0.0223,252
20,SARS-CoV-2,"H-score + CUSUM(d=0.5,h=5.0)",0.0153,252
20,SARS-CoV-2,H-score + AdaptiveKnee,0.0519,252
20,SARS-CoV-2,H-score + ScoreDBSCAN(ep=8),0.343,252
20,SARS-CoV-2,H-score + ScoreDBSCAN(ep=15),0.3415,252
20,SARS-CoV-2,H-score + Spectral(z=1.5),0.057,252
20,SARS-CoV-2,H-score + Spectral(z=2.0),0.0475,252
20,SARS-CoV-2,H-score + Bayes(prior=0.1),0.0529,252
20,SARS-CoV-2,H-score + Bayes(prior=0.15),0.0529,252
20,SARS-CoV-2,H-score + Ensemble(v>=2),0.0472,252
20,SARS-CoV-2,H-score + Ensemble(v>=3),0.052,252
20,SARS-CoV-2,H-score + AdaptWin(s=90),0.2562,252
20,SARS-CoV-2,H-score + AdaptWin(s=85),0.3177,252
20,SARS-CoV-2,H-score + FreqThresh(p=80),0.127,252
20,SARS-CoV-2,H-score + FreqThresh(p=85),0.0706,252
20,SARS-CoV-2,H-score + FreqThresh(p=90),0.0475,252
20,SARS-CoV-2,H-score + FreqThresh(p=95),0.0252,252
20,SARS-CoV-2,"H-score + SWAN(w=10,k=1.0)",0.0439,252
20,SARS-CoV-2,"H-score + SWAN(w=10,k=1.5)",0.04,252
20,SARS-CoV-2,"H-score + SWAN(w=10,k=2.0)",0.0423,252
20,SARS-CoV-2,"H-score + SWAN(w=20,k=1.0)",0.0495,252
20,SARS-CoV-2,"H-score + SWAN(w=20,k=1.5)",0.0462,252
20,SARS-CoV-2,"H-score + SWAN(w=20,k=2.0)",0.0404,252
20,SARS-CoV-2,"H-score + SWAN(w=50,k=1.0)",0.0513,252
20,SARS-CoV-2,"H-score + SWAN(w=50,k=1.5)",0.0411,252
20,SARS-CoV-2,"H-score + SWAN(w=50,k=2.0)",0.0074,252
20,SARS-CoV-2,H-score + MutClust-Orig(g=10),0.3379,252
20,SARS-CoV-2,E_only + Wavelet(t=1.0),0.1313,252
20,SARS-CoV-2,E_only + Wavelet(t=1.5),0.0571,252
20,SARS-CoV-2,E_only + Wavelet(t=2.0),0.0407,252
20,SARS-CoV-2,E_only + KDE(p=75),0.2575,252
20,SARS-CoV-2,E_only + KDE(p=80),0.246,252
20,SARS-CoV-2,E_only + KDE(p=85),0.1905,252
20,SARS-CoV-2,E_only + SlidingTest(p=0.01),0.0075,252
20,SARS-CoV-2,E_only + SlidingTest(p=0.05),0.1015,252
20,SARS-CoV-2,E_only + GradPeak(p=0.2),0.0828,252
20,SARS-CoV-2,E_only + GradPeak(p=0.5),0.03,252
20,SARS-CoV-2,E_only + LocalContrast(z=1.0),0.0551,252
20,SARS-CoV-2,E_only + LocalContrast(z=1.5),0.0565,252
20,SARS-CoV-2,E_only + LocalContrast(z=2.0),0.0533,252
20,SARS-CoV-2,"E_only + CUSUM(d=0.3,h=3.0)",0.0318,252
20,SARS-CoV-2,"E_only + CUSUM(d=0.5,h=4.0)",0.0148,252
20,SARS-CoV-2,"E_only + CUSUM(d=0.5,h=5.0)",0.0,252
20,SARS-CoV-2,E_only + AdaptiveKnee,0.0517,252
20,SARS-CoV-2,E_only + ScoreDBSCAN(ep=8),0.3452,252
20,SARS-CoV-2,E_only + ScoreDBSCAN(ep=15),0.3425,252
20,SARS-CoV-2,E_only + Spectral(z=1.5),0.0522,252
20,SARS-CoV-2,E_only + Spectral(z=2.0),0.0367,252
20,SARS-CoV-2,E_only + Bayes(prior=0.1),0.0419,252
20,SARS-CoV-2,E_only + Bayes(prior=0.15),0.0529,252
20,SARS-CoV-2,E_only + Ensemble(v>=2),0.0474,252
20,SARS-CoV-2,E_only + Ensemble(v>=3),0.0528,252
20,SARS-CoV-2,E_only + AdaptWin(s=90),0.2854,252
20,SARS-CoV-2,E_only + AdaptWin(s=85),0.3359,252
20,SARS-CoV-2,E_only + FreqThresh(p=80),0.1456,252
20,SARS-CoV-2,E_only + FreqThresh(p=85),0.0706,252
20,SARS-CoV-2,E_only + FreqThresh(p=90),0.0475,252
20,SARS-CoV-2,E_only + FreqThresh(p=95),0.0253,252
20,SARS-CoV-2,"E_only + SWAN(w=10,k=1.0)",0.038,252
20,SARS-CoV-2,"E_only + SWAN(w=10,k=1.5)",0.0393,252
20,SARS-CoV-2,"E_only + SWAN(w=10,k=2.0)",0.0352,252
20,SARS-CoV-2,"E_only + SWAN(w=20,k=1.0)",0.05,252
20,SARS-CoV-2,"E_only + SWAN(w=20,k=1.5)",0.0396,252
20,SARS-CoV-2,"E_only + SWAN(w=20,k=2.0)",0.0353,252
20,SARS-CoV-2,"E_only + SWAN(w=50,k=1.0)",0.0459,252
20,SARS-CoV-2,"E_only + SWAN(w=50,k=1.5)",0.0342,252
20,SARS-CoV-2,"E_only + SWAN(w=50,k=2.0)",0.0295,252
20,SARS-CoV-2,E_only + MutClust-Orig(g=10),0.3358,252
20,SARS-CoV-2,P*E^2 + Wavelet(t=1.0),0.0663,252
20,SARS-CoV-2,P*E^2 + Wavelet(t=1.5),0.0288,252
20,SARS-CoV-2,P*E^2 + Wavelet(t=2.0),0.0,252
20,SARS-CoV-2,P*E^2 + KDE(p=75),0.1129,252
20,SARS-CoV-2,P*E^2 + KDE(p=80),0.0952,252
20,SARS-CoV-2,P*E^2 + KDE(p=85),0.0544,252
20,SARS-CoV-2,P*E^2 + SlidingTest(p=0.01),0.007,252
20,SARS-CoV-2,P*E^2 + SlidingTest(p=0.05),0.0364,252
20,SARS-CoV-2,P*E^2 + GradPeak(p=0.2),0.0554,252
20,SARS-CoV-2,P*E^2 + GradPeak(p=0.5),0.0,252
20,SARS-CoV-2,P*E^2 + LocalContrast(z=1.0),0.0559,252
20,SARS-CoV-2,P*E^2 + LocalContrast(z=1.5),0.0519,252
20,SARS-CoV-2,P*E^2 + LocalContrast(z=2.0),0.0359,252
20,SARS-CoV-2,"P*E^2 + CUSUM(d=0.3,h=3.0)",0.014,252
20,SARS-CoV-2,"P*E^2 + CUSUM(d=0.5,h=4.0)",0.0,252
20,SARS-CoV-2,"P*E^2 + CUSUM(d=0.5,h=5.0)",0.0,252
20,SARS-CoV-2,P*E^2 + AdaptiveKnee,0.0528,252
20,SARS-CoV-2,P*E^2 + ScoreDBSCAN(ep=8),0.3418,252
20,SARS-CoV-2,P*E^2 + ScoreDBSCAN(ep=15),0.3411,252
20,SARS-CoV-2,P*E^2 + Spectral(z=1.5),0.0245,252
20,SARS-CoV-2,P*E^2 + Spectral(z=2.0),0.0192,252
20,SARS-CoV-2,P*E^2 + Bayes(prior=0.1),0.0314,252
20,SARS-CoV-2,P*E^2 + Bayes(prior=0.15),0.0473,252
20,SARS-CoV-2,P*E^2 + Ensemble(v>=2),0.0471,252
20,SARS-CoV-2,P*E^2 + Ensemble(v>=3),0.0514,252
20,SARS-CoV-2,P*E^2 + AdaptWin(s=90),0.1927,252
20,SARS-CoV-2,P*E^2 + AdaptWin(s=85),0.3056,252
20,SARS-CoV-2,P*E^2 + FreqThresh(p=80),0.1456,252
20,SARS-CoV-2,P*E^2 + FreqThresh(p=85),0.0706,252
20,SARS-CoV-2,P*E^2 + FreqThresh(p=90),0.0475,252
20,SARS-CoV-2,P*E^2 + FreqThresh(p=95),0.0314,252
20,SARS-CoV-2,"P*E^2 + SWAN(w=10,k=1.0)",0.0325,252
20,SARS-CoV-2,"P*E^2 + SWAN(w=10,k=1.5)",0.0287,252
20,SARS-CoV-2,"P*E^2 + SWAN(w=10,k=2.0)",0.0147,252
20,SARS-CoV-2,"P*E^2 + SWAN(w=20,k=1.0)",0.0266,252
20,SARS-CoV-2,"P*E^2 + SWAN(w=20,k=1.5)",0.0283,252
20,SARS-CoV-2,"P*E^2 + SWAN(w=20,k=2.0)",0.0,252
20,SARS-CoV-2,"P*E^2 + SWAN(w=50,k=1.0)",0.0278,252
20,SARS-CoV-2,"P*E^2 + SWAN(w=50,k=1.5)",0.0282,252
20,SARS-CoV-2,"P*E^2 + SWAN(w=50,k=2.0)",0.0,252
20,SARS-CoV-2,P*E^2 + MutClust-Orig(g=10),0.3338,252
20,SARS-CoV-2,rank(P*E) + Wavelet(t=1.0),0.0733,252
20,SARS-CoV-2,rank(P*E) + Wavelet(t=1.5),0.0643,252
20,SARS-CoV-2,rank(P*E) + Wavelet(t=2.0),0.0408,252
20,SARS-CoV-2,rank(P*E) + KDE(p=75),0.3245,252
20,SARS-CoV-2,rank(P*E) + KDE(p=80),0.3135,252
20,SARS-CoV-2,rank(P*E) + KDE(p=85),0.2358,252
20,SARS-CoV-2,rank(P*E) + SlidingTest(p=0.01),0.2289,252
20,SARS-CoV-2,rank(P*E) + SlidingTest(p=0.05),0.2517,252
20,SARS-CoV-2,rank(P*E) + GradPeak(p=0.2),0.066,252
20,SARS-CoV-2,rank(P*E) + GradPeak(p=0.5),0.0,252
20,SARS-CoV-2,rank(P*E) + LocalContrast(z=1.0),0.0748,252
20,SARS-CoV-2,rank(P*E) + LocalContrast(z=1.5),0.0412,252
20,SARS-CoV-2,rank(P*E) + LocalContrast(z=2.0),0.0206,252
20,SARS-CoV-2,"rank(P*E) + CUSUM(d=0.3,h=3.0)",0.0658,252
20,SARS-CoV-2,"rank(P*E) + CUSUM(d=0.5,h=4.0)",0.0075,252
20,SARS-CoV-2,"rank(P*E) + CUSUM(d=0.5,h=5.0)",0.0152,252
20,SARS-CoV-2,rank(P*E) + AdaptiveKnee,0.2834,252
20,SARS-CoV-2,rank(P*E) + ScoreDBSCAN(ep=8),0.1864,252
20,SARS-CoV-2,rank(P*E) + ScoreDBSCAN(ep=15),0.2732,252
20,SARS-CoV-2,rank(P*E) + Spectral(z=1.5),0.0836,252
20,SARS-CoV-2,rank(P*E) + Spectral(z=2.0),0.0552,252
20,SARS-CoV-2,rank(P*E) + Ensemble(v>=2),0.0468,252
20,SARS-CoV-2,rank(P*E) + Ensemble(v>=3),0.0465,252
20,SARS-CoV-2,rank(P*E) + AdaptWin(s=90),0.1927,252
20,SARS-CoV-2,rank(P*E) + AdaptWin(s=85),0.3038,252
20,SARS-CoV-2,rank(P*E) + FreqThresh(p=80),0.127,252
20,SARS-CoV-2,rank(P*E) + FreqThresh(p=85),0.0706,252
20,SARS-CoV-2,rank(P*E) + FreqThresh(p=90),0.0475,252
20,SARS-CoV-2,rank(P*E) + FreqThresh(p=95),0.0252,252
20,SARS-CoV-2,"rank(P*E) + SWAN(w=10,k=1.0)",0.2669,252
20,SARS-CoV-2,"rank(P*E) + SWAN(w=10,k=1.5)",0.2292,252
20,SARS-CoV-2,"rank(P*E) + SWAN(w=10,k=2.0)",0.2455,252
20,SARS-CoV-2,"rank(P*E) + SWAN(w=20,k=1.0)",0.2702,252
20,SARS-CoV-2,"rank(P*E) + SWAN(w=20,k=1.5)",0.2532,252
20,SARS-CoV-2,"rank(P*E) + SWAN(w=20,k=2.0)",0.2472,252
20,SARS-CoV-2,"rank(P*E) + SWAN(w=50,k=1.0)",0.27,252
20,SARS-CoV-2,"rank(P*E) + SWAN(w=50,k=1.5)",0.2645,252
20,SARS-CoV-2,"rank(P*E) + SWAN(w=50,k=2.0)",0.274,252
20,SARS-CoV-2,rank(P*E) + MutClust-Orig(g=10),0.3336,252
30,SARS-CoV-2,E*rare + Wavelet(t=1.0),0.0974,377
30,SARS-CoV-2,E*rare + Wavelet(t=1.5),0.0677,377
30,SARS-CoV-2,E*rare + Wavelet(t=2.0),0.0573,377
30,SARS-CoV-2,E*rare + KDE(p=75),0.3179,377
30,SARS-CoV-2,E*rare + KDE(p=80),0.2417,377
30,SARS-CoV-2,E*rare + KDE(p=85),0.212,377
30,SARS-CoV-2,E*rare + SlidingTest(p=0.01),0.0436,377
30,SARS-CoV-2,E*rare + SlidingTest(p=0.05),0.0431,377
30,SARS-CoV-2,E*rare + LocalContrast(z=1.0),0.063,377
30,SARS-CoV-2,E*rare + LocalContrast(z=1.5),0.0093,377
30,SARS-CoV-2,E*rare + LocalContrast(z=2.0),0.0097,377
30,SARS-CoV-2,"E*rare + CUSUM(d=0.3,h=3.0)",0.0052,377
30,SARS-CoV-2,"E*rare + CUSUM(d=0.5,h=4.0)",0.0052,377
30,SARS-CoV-2,"E*rare + CUSUM(d=0.5,h=5.0)",0.0052,377
30,SARS-CoV-2,E*rare + AdaptiveKnee,0.0048,377
30,SARS-CoV-2,E*rare + ScoreDBSCAN(ep=8),0.4819,377
30,SARS-CoV-2,E*rare + ScoreDBSCAN(ep=15),0.483,377
30,SARS-CoV-2,E*rare + Spectral(z=1.5),0.0148,377
30,SARS-CoV-2,E*rare + Spectral(z=2.0),0.01,377
30,SARS-CoV-2,E*rare + Bayes(prior=0.1),0.0052,377
30,SARS-CoV-2,E*rare + Bayes(prior=0.15),0.0051,377
30,SARS-CoV-2,E*rare + Ensemble(v>=2),0.1,377
30,SARS-CoV-2,E*rare + Ensemble(v>=3),0.0049,377
