pathogen,scoring,detector,family,n_detected,n_escape,n_overlap,enrichment,p_value
H3N2,grantham,Wavelet(t=2.0),Wavelet,50,29,0,0.0,1.0
H3N2,grantham,KDE(p=75),KDE,136,29,4,0.5507,0.9590826101737521
H3N2,grantham,KDE(p=80),KDE,109,29,0,0.0,1.0
H3N2,grantham,KDE(p=85),KDE,82,29,0,0.0,1.0
H3N2,grantham,SlidingTest(p=0.01),SlidingTest,1,29,0,0.0,1.0
H3N2,grantham,SlidingTest(p=0.05),SlidingTest,24,29,5,3.9009,0.006346455689362859
H3N2,grantham,GradPeak(p=0.2),GradPeak,133,29,6,0.8447,0.7558547687490003
H3N2,grantham,GradPeak(p=0.5),GradPeak,131,29,6,0.8576,0.7409961694461442
H3N2,grantham,LocalContrast(z=1.0),LocalContrast,110,29,6,1.0213,0.5538125550035871
H3N2,grantham,LocalContrast(z=1.5),LocalContrast,43,29,4,1.7418,0.1892421380126794
H3N2,grantham,LocalContrast(z=2.0),LocalContrast,11,29,1,1.7022,0.45639818100471796
H3N2,grantham,"CUSUM(d=0.3,h=3.0)",CUSUM,12,29,1,1.5603,0.4860306109875434
H3N2,grantham,"CUSUM(d=0.5,h=4.0)",CUSUM,3,29,0,0.0,1.0
H3N2,grantham,"CUSUM(d=0.5,h=5.0)",CUSUM,0,29,0,0.0,1.0
H3N2,grantham,AdaptiveKnee,AdaptiveKnee,54,29,2,0.6935,0.8065029665958303
H3N2,grantham,ScoreDBSCAN(ep=8),ScoreDBSCAN,82,29,3,0.685,0.8425992206077185
H3N2,grantham,ScoreDBSCAN(ep=15),ScoreDBSCAN,334,29,20,1.1212,0.2601447067056959
H3N2,grantham,Spectral(z=1.5),Spectral,45,29,2,0.8322,0.7135196630798686
H3N2,grantham,Spectral(z=2.0),Spectral,26,29,1,0.7202,0.7682125355112878
H3N2,grantham,Bayes(prior=0.1),Bayes,0,29,0,0.0,1.0
H3N2,grantham,Bayes(prior=0.15),Bayes,0,29,0,0.0,1.0
H3N2,grantham,AdaptWin(s=90),AdaptWin,181,29,9,0.931,0.6755156192092824
H3N2,grantham,AdaptWin(s=85),AdaptWin,321,29,16,0.9333,0.7400395459033622
H3N2,grantham,FreqThresh(p=80),FreqThresh,108,29,6,1.0402,0.5335559830656292
H3N2,grantham,FreqThresh(p=85),FreqThresh,81,29,5,1.1558,0.44046774791493026
H3N2,grantham,FreqThresh(p=90),FreqThresh,54,29,2,0.6935,0.8065029665958303
H3N2,grantham,FreqThresh(p=95),FreqThresh,27,29,1,0.6935,0.7812141534419892
H3N2,grantham,"SWAN(w=10,k=1.0)",SWAN,149,29,9,1.131,0.3978467633600803
H3N2,grantham,"SWAN(w=10,k=1.5)",SWAN,88,29,6,1.2766,0.32376908151992956
H3N2,grantham,"SWAN(w=10,k=2.0)",SWAN,57,29,6,1.971,0.0715186497459523
H3N2,grantham,"SWAN(w=20,k=1.0)",SWAN,189,29,11,1.0898,0.4285102558498937
H3N2,grantham,"SWAN(w=20,k=1.5)",SWAN,77,29,7,1.7022,0.10046130632273677
H3N2,grantham,"SWAN(w=20,k=2.0)",SWAN,17,29,0,0.0,1.0
H3N2,grantham,"SWAN(w=50,k=1.0)",SWAN,198,29,12,1.1348,0.3519309189299825
H3N2,grantham,"SWAN(w=50,k=1.5)",SWAN,72,29,2,0.5201,0.9180199830591369
H3N2,grantham,"SWAN(w=50,k=2.0)",SWAN,31,29,0,0.0,1.0
H3N2,grantham,MutClust-Orig(g=10),MutClust-Orig,539,29,29,1.0074,0.8023820492491543
H3N2,dnds_proxy,Wavelet(t=1.0),Wavelet,105,29,14,2.4966,0.0002702703565512676
H3N2,dnds_proxy,Wavelet(t=1.5),Wavelet,55,29,12,4.0853,4.9399868108698354e-06
H3N2,dnds_proxy,Wavelet(t=2.0),Wavelet,24,29,4,3.1207,0.03312115566753557
H3N2,dnds_proxy,KDE(p=75),KDE,136,29,29,3.9926,3.13367440258411e-19
H3N2,dnds_proxy,KDE(p=80),KDE,109,29,29,4.9817,2.119133487095204e-22
H3N2,dnds_proxy,KDE(p=85),KDE,82,29,29,6.622,1.1680553128212558e-26
H3N2,dnds_proxy,SlidingTest(p=0.01),SlidingTest,49,29,9,3.4391,0.00047561186189815205
H3N2,dnds_proxy,SlidingTest(p=0.05),SlidingTest,73,29,12,3.0779,0.00011512365577807633
H3N2,dnds_proxy,GradPeak(p=0.2),GradPeak,51,29,4,1.4686,0.28544289051223753
H3N2,dnds_proxy,GradPeak(p=0.5),GradPeak,25,29,3,2.2469,0.142571610784375
H3N2,dnds_proxy,LocalContrast(z=1.0),LocalContrast,76,29,4,0.9855,0.5986691943758085
H3N2,dnds_proxy,LocalContrast(z=1.5),LocalContrast,50,29,3,1.1234,0.5112092787572673
H3N2,dnds_proxy,LocalContrast(z=2.0),LocalContrast,27,29,3,2.0805,0.1688618782641048
H3N2,dnds_proxy,"CUSUM(d=0.3,h=3.0)",CUSUM,16,29,3,3.5108,0.04796641655445877
H3N2,dnds_proxy,"CUSUM(d=0.5,h=4.0)",CUSUM,7,29,1,2.6749,0.32050299268167065
H3N2,dnds_proxy,"CUSUM(d=0.5,h=5.0)",CUSUM,6,29,1,3.1207,0.2817128091930258
H3N2,dnds_proxy,AdaptiveKnee,AdaptiveKnee,53,29,7,2.473,0.01620822222190325
H3N2,dnds_proxy,ScoreDBSCAN(ep=8),ScoreDBSCAN,417,29,18,0.8082,0.9804613195729466
H3N2,dnds_proxy,ScoreDBSCAN(ep=15),ScoreDBSCAN,475,29,23,0.9066,0.9426635572870702
H3N2,dnds_proxy,Spectral(z=1.5),Spectral,37,29,5,2.5303,0.03962531429008062
H3N2,dnds_proxy,Spectral(z=2.0),Spectral,21,29,4,3.5665,0.02088438842394794
H3N2,dnds_proxy,Bayes(prior=0.1),Bayes,0,29,0,0.0,1.0
H3N2,dnds_proxy,Bayes(prior=0.15),Bayes,7,29,1,2.6749,0.32050299268167065
H3N2,dnds_proxy,AdaptWin(s=90),AdaptWin,145,29,11,1.4205,0.11897213248559055
H3N2,dnds_proxy,AdaptWin(s=85),AdaptWin,480,29,26,1.0142,0.5596914794166337
H3N2,dnds_proxy,FreqThresh(p=80),FreqThresh,109,29,13,2.2332,0.0016592343595722859
H3N2,dnds_proxy,FreqThresh(p=85),FreqThresh,82,29,9,2.0551,0.020080695457919188
H3N2,dnds_proxy,FreqThresh(p=90),FreqThresh,54,29,7,2.4272,0.017924629342182977
H3N2,dnds_proxy,FreqThresh(p=95),FreqThresh,27,29,5,3.4674,0.010750576289998988
H3N2,dnds_proxy,"SWAN(w=10,k=1.0)",SWAN,78,29,10,2.4005,0.004245034327225905
H3N2,dnds_proxy,"SWAN(w=10,k=1.5)",SWAN,68,29,10,2.7535,0.0014063698808896498
H3N2,dnds_proxy,"SWAN(w=10,k=2.0)",SWAN,43,29,8,3.4836,0.000983082008971842
H3N2,dnds_proxy,"SWAN(w=20,k=1.0)",SWAN,88,29,14,2.9788,3.207239033786476e-05
H3N2,dnds_proxy,"SWAN(w=20,k=1.5)",SWAN,59,29,14,4.443,1.569423829267666e-07
H3N2,dnds_proxy,"SWAN(w=20,k=2.0)",SWAN,58,29,14,4.5196,1.2321457328933136e-07
H3N2,dnds_proxy,"SWAN(w=50,k=1.0)",SWAN,78,29,14,3.3607,6.905341176173662e-06
H3N2,dnds_proxy,"SWAN(w=50,k=1.5)",SWAN,78,29,14,3.3607,6.905341176173662e-06
H3N2,dnds_proxy,"SWAN(w=50,k=2.0)",SWAN,69,29,14,3.7991,1.3624332407927777e-06
H3N2,dnds_proxy,MutClust-Orig(g=10),MutClust-Orig,539,29,29,1.0074,0.8023820492491543
H3N2,semantic_change,Wavelet(t=1.0),Wavelet,72,29,0,0.0,1.0
H3N2,semantic_change,Wavelet(t=1.5),Wavelet,51,29,0,0.0,1.0
H3N2,semantic_change,Wavelet(t=2.0),Wavelet,30,29,0,0.0,1.0
H3N2,semantic_change,KDE(p=75),KDE,136,29,0,0.0,1.0
H3N2,semantic_change,KDE(p=80),KDE,109,29,0,0.0,1.0
H3N2,semantic_change,KDE(p=85),KDE,82,29,0,0.0,1.0
H3N2,semantic_change,SlidingTest(p=0.01),SlidingTest,58,29,1,0.3228,0.9655666108007469
H3N2,semantic_change,SlidingTest(p=0.05),SlidingTest,104,29,8,1.4403,0.17086357480247313
H3N2,semantic_change,GradPeak(p=0.2),GradPeak,0,29,0,0.0,1.0
H3N2,semantic_change,GradPeak(p=0.5),GradPeak,0,29,0,0.0,1.0
H3N2,semantic_change,LocalContrast(z=1.0),LocalContrast,79,29,3,0.711,0.8222485168033554
H3N2,semantic_change,LocalContrast(z=1.5),LocalContrast,42,29,2,0.8916,0.6755675409654756
H3N2,semantic_change,LocalContrast(z=2.0),LocalContrast,21,29,0,0.0,1.0
H3N2,semantic_change,"CUSUM(d=0.3,h=3.0)",CUSUM,18,29,2,2.0805,0.2489023050433239
H3N2,semantic_change,"CUSUM(d=0.5,h=4.0)",CUSUM,7,29,0,0.0,1.0
H3N2,semantic_change,"CUSUM(d=0.5,h=5.0)",CUSUM,4,29,0,0.0,1.0
H3N2,semantic_change,AdaptiveKnee,AdaptiveKnee,35,29,2,1.07,0.5724019085333202
H3N2,semantic_change,ScoreDBSCAN(ep=8),ScoreDBSCAN,338,29,16,0.8863,0.8424980267066218
H3N2,semantic_change,ScoreDBSCAN(ep=15),ScoreDBSCAN,497,29,27,1.0172,0.5470106986412194
H3N2,semantic_change,Spectral(z=1.5),Spectral,35,29,2,1.07,0.5724019085333202
H3N2,semantic_change,Spectral(z=2.0),Spectral,16,29,0,0.0,1.0
H3N2,semantic_change,Bayes(prior=0.1),Bayes,0,29,0,0.0,1.0
H3N2,semantic_change,Bayes(prior=0.15),Bayes,1,29,0,0.0,1.0
H3N2,semantic_change,AdaptWin(s=90),AdaptWin,299,29,18,1.1272,0.2800858791926484
H3N2,semantic_change,AdaptWin(s=85),AdaptWin,474,29,29,1.1456,0.01734819753201566
H3N2,semantic_change,FreqThresh(p=80),FreqThresh,108,29,9,1.5603,0.09945000086508671
H3N2,semantic_change,FreqThresh(p=85),FreqThresh,81,29,6,1.387,0.25372455210696604
H3N2,semantic_change,FreqThresh(p=90),FreqThresh,54,29,3,1.0402,0.5664128681000793
H3N2,semantic_change,FreqThresh(p=95),FreqThresh,27,29,2,1.387,0.43017046931304936
H3N2,semantic_change,"SWAN(w=10,k=1.0)",SWAN,154,29,12,1.459,0.08567144393043323
H3N2,semantic_change,"SWAN(w=10,k=1.5)",SWAN,114,29,11,1.8067,0.024255813879030058
H3N2,semantic_change,"SWAN(w=10,k=2.0)",SWAN,100,29,9,1.6852,0.06579667127421547
H3N2,semantic_change,"SWAN(w=20,k=1.0)",SWAN,162,29,16,1.8493,0.0030344381348050477
H3N2,semantic_change,"SWAN(w=20,k=1.5)",SWAN,134,29,15,2.096,0.0011395401852310981
H3N2,semantic_change,"SWAN(w=20,k=2.0)",SWAN,124,29,12,1.812,0.01717298708783385
H3N2,semantic_change,"SWAN(w=50,k=1.0)",SWAN,183,29,16,1.6371,0.011990156915177705
H3N2,semantic_change,"SWAN(w=50,k=1.5)",SWAN,167,29,10,1.1212,0.3965413028648957
H3N2,semantic_change,"SWAN(w=50,k=2.0)",SWAN,110,29,0,0.0,1.0
H3N2,semantic_change,MutClust-Orig(g=10),MutClust-Orig,189,29,10,0.9907,0.5870003886422792
H3N2,EVEscape_composite,Wavelet(t=1.0),Wavelet,63,29,5,1.486,0.23748725306952692
H3N2,EVEscape_composite,Wavelet(t=1.5),Wavelet,35,29,3,1.6049,0.28511060222301116
H3N2,EVEscape_composite,Wavelet(t=2.0),Wavelet,19,29,3,2.9564,0.07447663425377735
H3N2,EVEscape_composite,KDE(p=75),KDE,136,29,19,2.6159,2.5257530126874213e-06
H3N2,EVEscape_composite,KDE(p=80),KDE,109,29,11,1.8896,0.01737420928308681
H3N2,EVEscape_composite,KDE(p=85),KDE,82,29,5,1.1417,0.45196399795202
H3N2,EVEscape_composite,SlidingTest(p=0.01),SlidingTest,30,29,0,0.0,1.0
H3N2,EVEscape_composite,SlidingTest(p=0.05),SlidingTest,66,29,2,0.5674,0.8897521104321655
H3N2,EVEscape_composite,GradPeak(p=0.2),GradPeak,0,29,0,0.0,1.0
H3N2,EVEscape_composite,GradPeak(p=0.5),GradPeak,0,29,0,0.0,1.0
H3N2,EVEscape_composite,LocalContrast(z=1.0),LocalContrast,48,29,3,1.1703,0.4824306334465531
H3N2,EVEscape_composite,LocalContrast(z=1.5),LocalContrast,38,29,3,1.4782,0.3311003511531883
H3N2,EVEscape_composite,LocalContrast(z=2.0),LocalContrast,29,29,1,0.6457,0.8051378349701095
H3N2,EVEscape_composite,"CUSUM(d=0.3,h=3.0)",CUSUM,11,29,1,1.7022,0.45639818100471796
H3N2,EVEscape_composite,"CUSUM(d=0.5,h=4.0)",CUSUM,6,29,1,3.1207,0.2817128091930258
H3N2,EVEscape_composite,"CUSUM(d=0.5,h=5.0)",CUSUM,5,29,1,3.7448,0.24078878456944577
H3N2,EVEscape_composite,AdaptiveKnee,AdaptiveKnee,49,29,3,1.1464,0.4969091293690699
H3N2,EVEscape_composite,ScoreDBSCAN(ep=8),ScoreDBSCAN,396,29,19,0.8984,0.8712016465516133
H3N2,EVEscape_composite,ScoreDBSCAN(ep=15),ScoreDBSCAN,441,29,19,0.8067,0.989596018596646
H3N2,EVEscape_composite,Spectral(z=1.5),Spectral,30,29,3,1.8724,0.2107740649909857
H3N2,EVEscape_composite,Spectral(z=2.0),Spectral,19,29,2,1.971,0.26942297219503525
H3N2,EVEscape_composite,Bayes(prior=0.1),Bayes,11,29,1,1.7022,0.45639818100471796
H3N2,EVEscape_composite,Bayes(prior=0.15),Bayes,42,29,3,1.3374,0.39258376990931876
H3N2,EVEscape_composite,AdaptWin(s=90),AdaptWin,60,29,3,0.9362,0.6423527638661889
H3N2,EVEscape_composite,AdaptWin(s=85),AdaptWin,91,29,5,1.0288,0.5527116410413816
H3N2,EVEscape_composite,FreqThresh(p=80),FreqThresh,99,29,5,0.9457,0.6354552291883513
H3N2,EVEscape_composite,FreqThresh(p=85),FreqThresh,74,29,5,1.2651,0.35963123549678655
H3N2,EVEscape_composite,FreqThresh(p=90),FreqThresh,50,29,3,1.1234,0.5112092787572673
H3N2,EVEscape_composite,FreqThresh(p=95),FreqThresh,25,29,1,0.749,0.754466448660219
H3N2,EVEscape_composite,"SWAN(w=10,k=1.0)",SWAN,63,29,3,0.8916,0.6769333326828468
H3N2,EVEscape_composite,"SWAN(w=10,k=1.5)",SWAN,48,29,3,1.1703,0.4824306334465531
H3N2,EVEscape_composite,"SWAN(w=10,k=2.0)",SWAN,25,29,3,2.2469,0.142571610784375
H3N2,EVEscape_composite,"SWAN(w=20,k=1.0)",SWAN,65,29,5,1.4403,0.2587541403534205
H3N2,EVEscape_composite,"SWAN(w=20,k=1.5)",SWAN,58,29,2,0.6457,0.8388336553671722
H3N2,EVEscape_composite,"SWAN(w=20,k=2.0)",SWAN,38,29,2,0.9855,0.6191454447253869
H3N2,EVEscape_composite,"SWAN(w=50,k=1.0)",SWAN,85,29,5,1.1014,0.48618205027504013
H3N2,EVEscape_composite,"SWAN(w=50,k=1.5)",SWAN,67,29,5,1.3973,0.2805377990392518
H3N2,EVEscape_composite,"SWAN(w=50,k=2.0)",SWAN,35,29,5,2.6749,0.031852812818331834
H3N2,EVEscape_composite,MutClust-Orig(g=10),MutClust-Orig,64,29,8,2.3405,0.013675688143178549
H3N2,EqualWeight,Wavelet(t=1.0),Wavelet,81,29,0,0.0,1.0
H3N2,EqualWeight,Wavelet(t=1.5),Wavelet,63,29,0,0.0,1.0
H3N2,EqualWeight,Wavelet(t=2.0),Wavelet,40,29,0,0.0,1.0
H3N2,EqualWeight,KDE(p=75),KDE,136,29,0,0.0,1.0
H3N2,EqualWeight,KDE(p=80),KDE,109,29,0,0.0,1.0
H3N2,EqualWeight,KDE(p=85),KDE,82,29,0,0.0,1.0
H3N2,EqualWeight,SlidingTest(p=0.01),SlidingTest,128,29,2,0.2926,0.9965741177519327
H3N2,EqualWeight,SlidingTest(p=0.05),SlidingTest,170,29,4,0.4406,0.9929677022590498
H3N2,EqualWeight,GradPeak(p=0.2),GradPeak,2,29,0,0.0,1.0
H3N2,EqualWeight,GradPeak(p=0.5),GradPeak,0,29,0,0.0,1.0
H3N2,EqualWeight,LocalContrast(z=1.0),LocalContrast,81,29,8,1.8493,0.05198245748473606
H3N2,EqualWeight,LocalContrast(z=1.5),LocalContrast,37,29,5,2.5303,0.03962531429008062
H3N2,EqualWeight,LocalContrast(z=2.0),LocalContrast,17,29,2,2.2028,0.22847091790264726
H3N2,EqualWeight,"CUSUM(d=0.3,h=3.0)",CUSUM,25,29,2,1.4979,0.39117701045339964
H3N2,EqualWeight,"CUSUM(d=0.5,h=4.0)",CUSUM,11,29,1,1.7022,0.45639818100471796
H3N2,EqualWeight,"CUSUM(d=0.5,h=5.0)",CUSUM,9,29,1,2.0805,0.3921065655898351
H3N2,EqualWeight,AdaptiveKnee,AdaptiveKnee,38,29,5,2.4637,0.043919693535082405
H3N2,EqualWeight,ScoreDBSCAN(ep=8),ScoreDBSCAN,233,29,6,0.4822,0.9973372256765574
H3N2,EqualWeight,ScoreDBSCAN(ep=15),ScoreDBSCAN,451,29,20,0.8303,0.9854318412132775
H3N2,EqualWeight,Spectral(z=1.5),Spectral,51,29,7,2.57,0.013138678103433653
H3N2,EqualWeight,Spectral(z=2.0),Spectral,33,29,5,2.837,0.025135489783134853
H3N2,EqualWeight,Bayes(prior=0.1),Bayes,0,29,0,0.0,1.0
H3N2,EqualWeight,Bayes(prior=0.15),Bayes,0,29,0,0.0,1.0
H3N2,EqualWeight,AdaptWin(s=90),AdaptWin,372,29,21,1.057,0.40610525043154805
H3N2,EqualWeight,AdaptWin(s=85),AdaptWin,503,29,26,0.9678,0.8433767511414281
H3N2,EqualWeight,FreqThresh(p=80),FreqThresh,109,29,8,1.3742,0.2073286613705949
H3N2,EqualWeight,FreqThresh(p=85),FreqThresh,82,29,7,1.5984,0.13084591244111937
H3N2,EqualWeight,FreqThresh(p=90),FreqThresh,55,29,6,2.0426,0.061706504066308204
H3N2,EqualWeight,FreqThresh(p=95),FreqThresh,28,29,4,2.6749,0.054919178678809154
H3N2,EqualWeight,"SWAN(w=10,k=1.0)",SWAN,190,29,6,0.5913,0.9728782746175747
H3N2,EqualWeight,"SWAN(w=10,k=1.5)",SWAN,185,29,6,0.6073,0.9657903760318325
H3N2,EqualWeight,"SWAN(w=10,k=2.0)",SWAN,164,29,6,0.685,0.9165024629241382
H3N2,EqualWeight,"SWAN(w=20,k=1.0)",SWAN,196,29,6,0.5732,0.9796798355580323
H3N2,EqualWeight,"SWAN(w=20,k=1.5)",SWAN,188,29,6,0.5976,0.9702115679579979
H3N2,EqualWeight,"SWAN(w=20,k=2.0)",SWAN,186,29,6,0.604,0.9673226233636254
H3N2,EqualWeight,"SWAN(w=50,k=1.0)",SWAN,203,29,8,0.7379,0.9087155052987779
H3N2,EqualWeight,"SWAN(w=50,k=1.5)",SWAN,181,29,0,0.0,1.0
H3N2,EqualWeight,"SWAN(w=50,k=2.0)",SWAN,181,29,0,0.0,1.0
H3N2,EqualWeight,MutClust-Orig(g=10),MutClust-Orig,541,29,29,1.0037,0.8959450367984343
H3N2,tranception,Wavelet(t=1.0),Wavelet,82,29,0,0.0,1.0
H3N2,tranception,Wavelet(t=1.5),Wavelet,57,29,0,0.0,1.0
H3N2,tranception,Wavelet(t=2.0),Wavelet,26,29,0,0.0,1.0
H3N2,tranception,KDE(p=75),KDE,136,29,5,0.6884,0.8922498078714842
H3N2,tranception,KDE(p=80),KDE,109,29,3,0.5153,0.9532757855865032
H3N2,tranception,KDE(p=85),KDE,82,29,0,0.0,1.0
H3N2,tranception,SlidingTest(p=0.01),SlidingTest,105,29,0,0.0,1.0
H3N2,tranception,SlidingTest(p=0.05),SlidingTest,134,29,0,0.0,1.0
H3N2,tranception,GradPeak(p=0.2),GradPeak,58,29,3,0.9685,0.6180194666422976
H3N2,tranception,GradPeak(p=0.5),GradPeak,35,29,3,1.6049,0.28511060222301116
H3N2,tranception,LocalContrast(z=1.0),LocalContrast,88,29,4,0.8511,0.7210236924037141
H3N2,tranception,LocalContrast(z=1.5),LocalContrast,54,29,2,0.6935,0.8065029665958303
H3N2,tranception,LocalContrast(z=2.0),LocalContrast,29,29,1,0.6457,0.8051378349701095
H3N2,tranception,"CUSUM(d=0.3,h=3.0)",CUSUM,26,29,0,0.0,1.0
H3N2,tranception,"CUSUM(d=0.5,h=4.0)",CUSUM,12,29,0,0.0,1.0
H3N2,tranception,"CUSUM(d=0.5,h=5.0)",CUSUM,8,29,0,0.0,1.0
H3N2,tranception,AdaptiveKnee,AdaptiveKnee,187,29,7,0.7009,0.9228831587322971
H3N2,tranception,ScoreDBSCAN(ep=8),ScoreDBSCAN,274,29,20,1.3667,0.03066417930834898
H3N2,tranception,ScoreDBSCAN(ep=15),ScoreDBSCAN,419,29,20,0.8938,0.9013352375125364
H3N2,tranception,Spectral(z=1.5),Spectral,42,29,1,0.4458,0.9092510034752631
H3N2,tranception,Spectral(z=2.0),Spectral,21,29,1,0.8916,0.6911837258036342
H3N2,tranception,Bayes(prior=0.1),Bayes,0,29,0,0.0,1.0
H3N2,tranception,Bayes(prior=0.15),Bayes,21,29,1,0.8916,0.6911837258036342
H3N2,tranception,AdaptWin(s=90),AdaptWin,97,29,1,0.193,0.9971943924464088
H3N2,tranception,AdaptWin(s=85),AdaptWin,149,29,2,0.2513,0.9991301482865083
H3N2,tranception,FreqThresh(p=80),FreqThresh,109,29,3,0.5153,0.9532757855865032
H3N2,tranception,FreqThresh(p=85),FreqThresh,82,29,2,0.4567,0.9509718675108833
H3N2,tranception,FreqThresh(p=90),FreqThresh,55,29,1,0.3404,0.9586028483532756
H3N2,tranception,FreqThresh(p=95),FreqThresh,28,29,1,0.6687,0.7935102572214123
H3N2,tranception,"SWAN(w=10,k=1.0)",SWAN,140,29,0,0.0,1.0
H3N2,tranception,"SWAN(w=10,k=1.5)",SWAN,124,29,0,0.0,1.0
H3N2,tranception,"SWAN(w=10,k=2.0)",SWAN,105,29,0,0.0,1.0
H3N2,tranception,"SWAN(w=20,k=1.0)",SWAN,137,29,4,0.5467,0.960969154333621
H3N2,tranception,"SWAN(w=20,k=1.5)",SWAN,133,29,2,0.2816,0.9975059256265681
H3N2,tranception,"SWAN(w=20,k=2.0)",SWAN,99,29,0,0.0,1.0
H3N2,tranception,"SWAN(w=50,k=1.0)",SWAN,123,29,0,0.0,1.0
H3N2,tranception,"SWAN(w=50,k=1.5)",SWAN,118,29,0,0.0,1.0
H3N2,tranception,"SWAN(w=50,k=2.0)",SWAN,117,29,0,0.0,1.0
H3N2,tranception,MutClust-Orig(g=10),MutClust-Orig,543,29,29,1.0,1.0
H3N2,stability,Wavelet(t=1.0),Wavelet,98,29,5,0.9553,0.6255627074354251
H3N2,stability,Wavelet(t=1.5),Wavelet,38,29,2,0.9855,0.6191454447253869
H3N2,stability,Wavelet(t=2.0),Wavelet,17,29,1,1.1014,0.612289119188212
H3N2,stability,KDE(p=75),KDE,136,29,0,0.0,1.0
H3N2,stability,KDE(p=80),KDE,109,29,0,0.0,1.0
H3N2,stability,KDE(p=85),KDE,82,29,0,0.0,1.0
H3N2,stability,SlidingTest(p=0.01),SlidingTest,2,29,0,0.0,1.0
H3N2,stability,SlidingTest(p=0.05),SlidingTest,26,29,1,0.7202,0.7682125355112878
H3N2,stability,GradPeak(p=0.2),GradPeak,91,29,3,0.6173,0.8925148378341095
H3N2,stability,GradPeak(p=0.5),GradPeak,55,29,1,0.3404,0.9586028483532756
H3N2,stability,LocalContrast(z=1.0),LocalContrast,100,29,6,1.1234,0.4501709704105741
H3N2,stability,LocalContrast(z=1.5),LocalContrast,24,29,2,1.5603,0.37128857847987784
H3N2,stability,LocalContrast(z=2.0),LocalContrast,4,29,0,0.0,1.0
H3N2,stability,"CUSUM(d=0.3,h=3.0)",CUSUM,11,29,1,1.7022,0.45639818100471796
H3N2,stability,"CUSUM(d=0.5,h=4.0)",CUSUM,1,29,0,0.0,1.0
H3N2,stability,"CUSUM(d=0.5,h=5.0)",CUSUM,0,29,0,0.0,1.0
H3N2,stability,AdaptiveKnee,AdaptiveKnee,446,29,23,0.9656,0.7531542615928601
H3N2,stability,ScoreDBSCAN(ep=8),ScoreDBSCAN,160,29,9,1.0532,0.4971072281728069
H3N2,stability,ScoreDBSCAN(ep=15),ScoreDBSCAN,289,29,14,0.9071,0.7705891318547682
H3N2,stability,Spectral(z=1.5),Spectral,55,29,5,1.7022,0.15921186600307016
H3N2,stability,Spectral(z=2.0),Spectral,25,29,4,2.9959,0.037975436533382825
H3N2,stability,Bayes(prior=0.1),Bayes,0,29,0,0.0,1.0
H3N2,stability,Bayes(prior=0.15),Bayes,0,29,0,0.0,1.0
H3N2,stability,AdaptWin(s=90),AdaptWin,88,29,7,1.4894,0.17309345224490755
H3N2,stability,AdaptWin(s=85),AdaptWin,126,29,10,1.486,0.10786859312342795
H3N2,stability,FreqThresh(p=80),FreqThresh,79,29,4,0.9481,0.6317527226826689
H3N2,stability,FreqThresh(p=85),FreqThresh,59,29,4,1.2694,0.3885548251632522
H3N2,stability,FreqThresh(p=90),FreqThresh,42,29,3,1.3374,0.39258376990931876
H3N2,stability,FreqThresh(p=95),FreqThresh,42,29,3,1.3374,0.39258376990931876
H3N2,stability,"SWAN(w=10,k=1.0)",SWAN,164,29,11,1.2559,0.23116896493405828
H3N2,stability,"SWAN(w=10,k=1.5)",SWAN,80,29,2,0.4681,0.945555992052256
H3N2,stability,"SWAN(w=10,k=2.0)",SWAN,46,29,2,0.8141,0.7253619522490089
H3N2,stability,"SWAN(w=20,k=1.0)",SWAN,132,29,5,0.7092,0.8745157988231498
H3N2,stability,"SWAN(w=20,k=1.5)",SWAN,73,29,4,1.026,0.5640909586152772
H3N2,stability,"SWAN(w=20,k=2.0)",SWAN,32,29,2,1.1703,0.5219303293007368
H3N2,stability,"SWAN(w=50,k=1.0)",SWAN,153,29,15,1.8357,0.005044664407013961
H3N2,stability,"SWAN(w=50,k=1.5)",SWAN,76,29,13,3.2028,3.167643777718891e-05
H3N2,stability,"SWAN(w=50,k=2.0)",SWAN,28,29,0,0.0,1.0
H3N2,stability,MutClust-Orig(g=10),MutClust-Orig,392,29,22,1.0508,0.4158588586239132
H3N2,stability_structural,Wavelet(t=1.0),Wavelet,80,29,6,1.4043,0.24414555412744682
H3N2,stability_structural,Wavelet(t=1.5),Wavelet,54,29,5,1.7337,0.15034774219063737
H3N2,stability_structural,Wavelet(t=2.0),Wavelet,28,29,4,2.6749,0.054919178678809154
H3N2,stability_structural,KDE(p=75),KDE,136,29,22,3.0289,4.5275496484725635e-09
H3N2,stability_structural,KDE(p=80),KDE,109,29,18,3.0921,4.0017914077262394e-07
H3N2,stability_structural,KDE(p=85),KDE,82,29,10,2.2834,0.006239719340464247
H3N2,stability_structural,SlidingTest(p=0.01),SlidingTest,48,29,6,2.3405,0.0341869150678906
H3N2,stability_structural,SlidingTest(p=0.05),SlidingTest,84,29,16,3.5665,3.6366468635422396e-07
H3N2,stability_structural,GradPeak(p=0.2),GradPeak,0,29,0,0.0,1.0
H3N2,stability_structural,GradPeak(p=0.5),GradPeak,0,29,0,0.0,1.0
H3N2,stability_structural,LocalContrast(z=1.0),LocalContrast,95,29,6,1.1826,0.39715890920529257
H3N2,stability_structural,LocalContrast(z=1.5),LocalContrast,26,29,2,1.4403,0.4108142773834977
H3N2,stability_structural,LocalContrast(z=2.0),LocalContrast,4,29,0,0.0,1.0
