pathogen,fraction,n_sequences,repeat,score,detector,mcc
Dengue,0.5,1000,4,P*E*rare,KDE(p=80),0.0993
Dengue,0.5,1000,4,P*E,Wavelet(t=1.5),0.1854
Dengue,0.5,1000,4,P*E,FreqThresh(p=85),0.1195
Dengue,0.5,1000,4,P*E,KDE(p=80),0.1229
Dengue,0.5,1000,4,H-score,Wavelet(t=1.5),-0.0156
Dengue,0.5,1000,4,H-score,FreqThresh(p=85),0.1195
Dengue,0.5,1000,4,H-score,KDE(p=80),0.1229
Dengue,0.5,1000,4,E_only,Wavelet(t=1.5),0.0805
Dengue,0.5,1000,4,E_only,FreqThresh(p=85),0.1195
Dengue,0.5,1000,4,E_only,KDE(p=80),0.1466
Dengue,0.75,1500,0,E*rare,Wavelet(t=1.5),-0.0051
Dengue,0.75,1500,0,E*rare,FreqThresh(p=85),0.1996
Dengue,0.75,1500,0,E*rare,KDE(p=80),0.1229
Dengue,0.75,1500,0,P*E*rare,Wavelet(t=1.5),-0.0618
Dengue,0.75,1500,0,P*E*rare,FreqThresh(p=85),0.1824
Dengue,0.75,1500,0,P*E*rare,KDE(p=80),0.0756
Dengue,0.75,1500,0,P*E,Wavelet(t=1.5),0.2187
Dengue,0.75,1500,0,P*E,FreqThresh(p=85),0.1155
Dengue,0.75,1500,0,P*E,KDE(p=80),0.1229
Dengue,0.75,1500,0,H-score,Wavelet(t=1.5),-0.0123
Dengue,0.75,1500,0,H-score,FreqThresh(p=85),0.1155
Dengue,0.75,1500,0,H-score,KDE(p=80),0.1702
Dengue,0.75,1500,0,E_only,Wavelet(t=1.5),0.0627
Dengue,0.75,1500,0,E_only,FreqThresh(p=85),0.1215
Dengue,0.75,1500,0,E_only,KDE(p=80),0.1466
Dengue,0.75,1500,1,E*rare,Wavelet(t=1.5),0.1195
Dengue,0.75,1500,1,E*rare,FreqThresh(p=85),0.1996
Dengue,0.75,1500,1,E*rare,KDE(p=80),0.1466
Dengue,0.75,1500,1,P*E*rare,Wavelet(t=1.5),0.1528
Dengue,0.75,1500,1,P*E*rare,FreqThresh(p=85),0.2476
Dengue,0.75,1500,1,P*E*rare,KDE(p=80),0.1702
Dengue,0.75,1500,1,P*E,Wavelet(t=1.5),0.2
Dengue,0.75,1500,1,P*E,FreqThresh(p=85),0.1155
Dengue,0.75,1500,1,P*E,KDE(p=80),0.1229
Dengue,0.75,1500,1,H-score,Wavelet(t=1.5),-0.0221
Dengue,0.75,1500,1,H-score,FreqThresh(p=85),0.1155
Dengue,0.75,1500,1,H-score,KDE(p=80),0.1229
Dengue,0.75,1500,1,E_only,Wavelet(t=1.5),0.0822
Dengue,0.75,1500,1,E_only,FreqThresh(p=85),0.1215
Dengue,0.75,1500,1,E_only,KDE(p=80),0.1466
Dengue,0.75,1500,2,E*rare,Wavelet(t=1.5),0.0788
Dengue,0.75,1500,2,E*rare,FreqThresh(p=85),0.1752
Dengue,0.75,1500,2,E*rare,KDE(p=80),0.0993
Dengue,0.75,1500,2,P*E*rare,Wavelet(t=1.5),0.0034
Dengue,0.75,1500,2,P*E*rare,FreqThresh(p=85),0.1235
Dengue,0.75,1500,2,P*E*rare,KDE(p=80),0.2215
Dengue,0.75,1500,2,P*E,Wavelet(t=1.5),0.1834
Dengue,0.75,1500,2,P*E,FreqThresh(p=85),0.1195
Dengue,0.75,1500,2,P*E,KDE(p=80),0.1229
Dengue,0.75,1500,2,H-score,Wavelet(t=1.5),-0.0156
Dengue,0.75,1500,2,H-score,FreqThresh(p=85),0.1195
Dengue,0.75,1500,2,H-score,KDE(p=80),0.1229
Dengue,0.75,1500,2,E_only,Wavelet(t=1.5),0.0839
Dengue,0.75,1500,2,E_only,FreqThresh(p=85),0.1215
Dengue,0.75,1500,2,E_only,KDE(p=80),0.1466
Dengue,0.75,1500,3,E*rare,Wavelet(t=1.5),-0.0126
Dengue,0.75,1500,3,E*rare,FreqThresh(p=85),0.2207
Dengue,0.75,1500,3,E*rare,KDE(p=80),0.0993
Dengue,0.75,1500,3,P*E*rare,Wavelet(t=1.5),0.0067
Dengue,0.75,1500,3,P*E*rare,FreqThresh(p=85),0.2098
Dengue,0.75,1500,3,P*E*rare,"SWAN(w=10,k=1.5)",0.0034
Dengue,0.75,1500,3,P*E*rare,KDE(p=80),0.1229
Dengue,0.75,1500,3,P*E,Wavelet(t=1.5),0.1978
Dengue,0.75,1500,3,P*E,FreqThresh(p=85),0.1155
Dengue,0.75,1500,3,P*E,KDE(p=80),0.1229
Dengue,0.75,1500,3,H-score,Wavelet(t=1.5),-0.0263
Dengue,0.75,1500,3,H-score,FreqThresh(p=85),0.1155
Dengue,0.75,1500,3,H-score,KDE(p=80),0.1702
Dengue,0.75,1500,3,E_only,Wavelet(t=1.5),0.0839
Dengue,0.75,1500,3,E_only,FreqThresh(p=85),0.1195
Dengue,0.75,1500,3,E_only,KDE(p=80),0.1466
Dengue,0.75,1500,4,E*rare,Wavelet(t=1.5),0.0633
Dengue,0.75,1500,4,E*rare,FreqThresh(p=85),0.2098
Dengue,0.75,1500,4,E*rare,KDE(p=80),0.1262
Dengue,0.75,1500,4,P*E*rare,Wavelet(t=1.5),0.0804
Dengue,0.75,1500,4,P*E*rare,FreqThresh(p=85),0.18
Dengue,0.75,1500,4,P*E*rare,"SWAN(w=10,k=1.5)",0.1476
Dengue,0.75,1500,4,P*E*rare,KDE(p=80),0.0284
Dengue,0.75,1500,4,P*E,Wavelet(t=1.5),0.1874
Dengue,0.75,1500,4,P*E,FreqThresh(p=85),0.1155
Dengue,0.75,1500,4,P*E,KDE(p=80),0.1229
Dengue,0.75,1500,4,H-score,Wavelet(t=1.5),-0.02
Dengue,0.75,1500,4,H-score,FreqThresh(p=85),0.1155
Dengue,0.75,1500,4,H-score,KDE(p=80),0.1229
Dengue,0.75,1500,4,E_only,Wavelet(t=1.5),0.0822
Dengue,0.75,1500,4,E_only,FreqThresh(p=85),0.1195
Dengue,0.75,1500,4,E_only,KDE(p=80),0.1229
Dengue,1.0,2000,0,E*rare,Wavelet(t=1.5),-0.0224
Dengue,1.0,2000,0,E*rare,FreqThresh(p=85),0.2503
Dengue,1.0,2000,0,E*rare,KDE(p=80),0.0962
Dengue,1.0,2000,0,P*E*rare,Wavelet(t=1.5),-0.009
Dengue,1.0,2000,0,P*E*rare,FreqThresh(p=85),0.1776
Dengue,1.0,2000,0,P*E*rare,KDE(p=80),0.0284
Dengue,1.0,2000,0,P*E,Wavelet(t=1.5),0.2
Dengue,1.0,2000,0,P*E,FreqThresh(p=85),0.1155
Dengue,1.0,2000,0,P*E,KDE(p=80),0.1229
Dengue,1.0,2000,0,H-score,Wavelet(t=1.5),-0.0123
Dengue,1.0,2000,0,H-score,FreqThresh(p=85),0.1155
Dengue,1.0,2000,0,H-score,KDE(p=80),0.1466
Dengue,1.0,2000,0,E_only,Wavelet(t=1.5),0.0627
Dengue,1.0,2000,0,E_only,FreqThresh(p=85),0.1215
Dengue,1.0,2000,0,E_only,KDE(p=80),0.1466
Dengue,1.0,2000,1,E*rare,Wavelet(t=1.5),-0.0224
Dengue,1.0,2000,1,E*rare,FreqThresh(p=85),0.2503
Dengue,1.0,2000,1,E*rare,KDE(p=80),0.0962
Dengue,1.0,2000,1,P*E*rare,Wavelet(t=1.5),-0.009
Dengue,1.0,2000,1,P*E*rare,FreqThresh(p=85),0.1776
Dengue,1.0,2000,1,P*E*rare,KDE(p=80),0.0284
Dengue,1.0,2000,1,P*E,Wavelet(t=1.5),0.2
Dengue,1.0,2000,1,P*E,FreqThresh(p=85),0.1155
Dengue,1.0,2000,1,P*E,KDE(p=80),0.1229
Dengue,1.0,2000,1,H-score,Wavelet(t=1.5),-0.0123
Dengue,1.0,2000,1,H-score,FreqThresh(p=85),0.1155
Dengue,1.0,2000,1,H-score,KDE(p=80),0.1466
Dengue,1.0,2000,1,E_only,Wavelet(t=1.5),0.0627
Dengue,1.0,2000,1,E_only,FreqThresh(p=85),0.1215
Dengue,1.0,2000,1,E_only,KDE(p=80),0.1466
Dengue,1.0,2000,2,E*rare,Wavelet(t=1.5),-0.0224
Dengue,1.0,2000,2,E*rare,FreqThresh(p=85),0.2503
Dengue,1.0,2000,2,E*rare,KDE(p=80),0.0962
Dengue,1.0,2000,2,P*E*rare,Wavelet(t=1.5),-0.009
Dengue,1.0,2000,2,P*E*rare,FreqThresh(p=85),0.1776
Dengue,1.0,2000,2,P*E*rare,KDE(p=80),0.0284
Dengue,1.0,2000,2,P*E,Wavelet(t=1.5),0.2
Dengue,1.0,2000,2,P*E,FreqThresh(p=85),0.1155
Dengue,1.0,2000,2,P*E,KDE(p=80),0.1229
Dengue,1.0,2000,2,H-score,Wavelet(t=1.5),-0.0123
Dengue,1.0,2000,2,H-score,FreqThresh(p=85),0.1155
Dengue,1.0,2000,2,H-score,KDE(p=80),0.1466
Dengue,1.0,2000,2,E_only,Wavelet(t=1.5),0.0627
Dengue,1.0,2000,2,E_only,FreqThresh(p=85),0.1215
Dengue,1.0,2000,2,E_only,KDE(p=80),0.1466
Dengue,1.0,2000,3,E*rare,Wavelet(t=1.5),-0.0224
Dengue,1.0,2000,3,E*rare,FreqThresh(p=85),0.2503
Dengue,1.0,2000,3,E*rare,KDE(p=80),0.0962
Dengue,1.0,2000,3,P*E*rare,Wavelet(t=1.5),-0.009
Dengue,1.0,2000,3,P*E*rare,FreqThresh(p=85),0.1776
Dengue,1.0,2000,3,P*E*rare,KDE(p=80),0.0284
Dengue,1.0,2000,3,P*E,Wavelet(t=1.5),0.2
Dengue,1.0,2000,3,P*E,FreqThresh(p=85),0.1155
Dengue,1.0,2000,3,P*E,KDE(p=80),0.1229
Dengue,1.0,2000,3,H-score,Wavelet(t=1.5),-0.0123
Dengue,1.0,2000,3,H-score,FreqThresh(p=85),0.1155
Dengue,1.0,2000,3,H-score,KDE(p=80),0.1466
Dengue,1.0,2000,3,E_only,Wavelet(t=1.5),0.0627
Dengue,1.0,2000,3,E_only,FreqThresh(p=85),0.1215
Dengue,1.0,2000,3,E_only,KDE(p=80),0.1466
Dengue,1.0,2000,4,E*rare,Wavelet(t=1.5),-0.0224
Dengue,1.0,2000,4,E*rare,FreqThresh(p=85),0.2503
Dengue,1.0,2000,4,E*rare,KDE(p=80),0.0962
Dengue,1.0,2000,4,P*E*rare,Wavelet(t=1.5),-0.009
Dengue,1.0,2000,4,P*E*rare,FreqThresh(p=85),0.1776
Dengue,1.0,2000,4,P*E*rare,KDE(p=80),0.0284
Dengue,1.0,2000,4,P*E,Wavelet(t=1.5),0.2
Dengue,1.0,2000,4,P*E,FreqThresh(p=85),0.1155
Dengue,1.0,2000,4,P*E,KDE(p=80),0.1229
Dengue,1.0,2000,4,H-score,Wavelet(t=1.5),-0.0123
Dengue,1.0,2000,4,H-score,FreqThresh(p=85),0.1155
Dengue,1.0,2000,4,H-score,KDE(p=80),0.1466
Dengue,1.0,2000,4,E_only,Wavelet(t=1.5),0.0627
Dengue,1.0,2000,4,E_only,FreqThresh(p=85),0.1215
Dengue,1.0,2000,4,E_only,KDE(p=80),0.1466
RSV,0.25,1267,0,E*rare,Wavelet(t=1.5),0.0018
RSV,0.25,1267,0,E*rare,FreqThresh(p=85),-0.0692
RSV,0.25,1267,0,E*rare,KDE(p=80),-0.0971
RSV,0.25,1267,0,P*E*rare,Wavelet(t=1.5),-0.0126
RSV,0.25,1267,0,P*E*rare,FreqThresh(p=85),-0.0046
RSV,0.25,1267,0,P*E*rare,KDE(p=80),-0.0971
RSV,0.25,1267,0,P*E,Wavelet(t=1.5),-0.0015
RSV,0.25,1267,0,P*E,FreqThresh(p=85),0.0582
RSV,0.25,1267,0,P*E,KDE(p=80),-0.0722
RSV,0.25,1267,0,H-score,Wavelet(t=1.5),-0.0342
RSV,0.25,1267,0,H-score,FreqThresh(p=85),0.0582
RSV,0.25,1267,0,H-score,"SWAN(w=10,k=1.5)",-0.0278
RSV,0.25,1267,0,H-score,KDE(p=80),-0.0971
RSV,0.25,1267,0,E_only,Wavelet(t=1.5),-0.0187
RSV,0.25,1267,0,E_only,FreqThresh(p=85),0.0582
RSV,0.25,1267,0,E_only,KDE(p=80),-0.0971
RSV,0.25,1267,1,E*rare,Wavelet(t=1.5),-0.0927
RSV,0.25,1267,1,E*rare,FreqThresh(p=85),-0.0187
RSV,0.25,1267,1,E*rare,KDE(p=80),-0.0971
RSV,0.25,1267,1,P*E*rare,Wavelet(t=1.5),-0.0938
RSV,0.25,1267,1,P*E*rare,FreqThresh(p=85),0.0582
RSV,0.25,1267,1,P*E*rare,KDE(p=80),-0.0971
RSV,0.25,1267,1,P*E,Wavelet(t=1.5),-0.0342
RSV,0.25,1267,1,P*E,FreqThresh(p=85),0.0582
RSV,0.25,1267,1,P*E,KDE(p=80),-0.0971
RSV,0.25,1267,1,H-score,Wavelet(t=1.5),-0.0293
RSV,0.25,1267,1,H-score,FreqThresh(p=85),0.0582
RSV,0.25,1267,1,H-score,KDE(p=80),-0.0971
RSV,0.25,1267,1,E_only,Wavelet(t=1.5),-0.0197
RSV,0.25,1267,1,E_only,FreqThresh(p=85),0.0582
RSV,0.25,1267,1,E_only,KDE(p=80),-0.0971
RSV,0.25,1267,2,E*rare,Wavelet(t=1.5),-0.0724
RSV,0.25,1267,2,E*rare,FreqThresh(p=85),-0.013
RSV,0.25,1267,2,E*rare,"SWAN(w=10,k=1.5)",-0.0325
RSV,0.25,1267,2,E*rare,KDE(p=80),-0.0971
RSV,0.25,1267,2,P*E*rare,Wavelet(t=1.5),-0.0754
RSV,0.25,1267,2,P*E*rare,FreqThresh(p=85),0.0582
RSV,0.25,1267,2,P*E*rare,"SWAN(w=10,k=1.5)",-0.0278
RSV,0.25,1267,2,P*E*rare,KDE(p=80),-0.0971
RSV,0.25,1267,2,P*E,Wavelet(t=1.5),0.0088
RSV,0.25,1267,2,P*E,FreqThresh(p=85),0.0582
RSV,0.25,1267,2,P*E,KDE(p=80),-0.0971
RSV,0.25,1267,2,H-score,Wavelet(t=1.5),-0.0301
RSV,0.25,1267,2,H-score,FreqThresh(p=85),0.0582
RSV,0.25,1267,2,H-score,"SWAN(w=10,k=1.5)",-0.0278
RSV,0.25,1267,2,H-score,KDE(p=80),-0.0971
RSV,0.25,1267,2,E_only,Wavelet(t=1.5),-0.0224
RSV,0.25,1267,2,E_only,FreqThresh(p=85),0.0582
RSV,0.25,1267,2,E_only,KDE(p=80),-0.0971
RSV,0.25,1267,3,E*rare,Wavelet(t=1.5),-0.0819
RSV,0.25,1267,3,E*rare,FreqThresh(p=85),-0.0078
RSV,0.25,1267,3,E*rare,KDE(p=80),-0.0971
RSV,0.25,1267,3,P*E*rare,Wavelet(t=1.5),-0.0831
RSV,0.25,1267,3,P*E*rare,FreqThresh(p=85),0.0536
RSV,0.25,1267,3,P*E*rare,KDE(p=80),-0.0971
RSV,0.25,1267,3,P*E,Wavelet(t=1.5),-0.025
RSV,0.25,1267,3,P*E,FreqThresh(p=85),0.0582
RSV,0.25,1267,3,P*E,KDE(p=80),-0.0971
RSV,0.25,1267,3,H-score,Wavelet(t=1.5),-0.0293
RSV,0.25,1267,3,H-score,FreqThresh(p=85),0.0582
RSV,0.25,1267,3,H-score,"SWAN(w=10,k=1.5)",-0.0278
RSV,0.25,1267,3,H-score,KDE(p=80),-0.0971
RSV,0.25,1267,3,E_only,Wavelet(t=1.5),-0.0242
RSV,0.25,1267,3,E_only,FreqThresh(p=85),0.0582
RSV,0.25,1267,3,E_only,KDE(p=80),-0.0971
RSV,0.25,1267,4,E*rare,Wavelet(t=1.5),-0.0206
RSV,0.25,1267,4,E*rare,FreqThresh(p=85),-0.012
RSV,0.25,1267,4,E*rare,KDE(p=80),-0.0971
RSV,0.25,1267,4,P*E*rare,Wavelet(t=1.5),-0.0268
RSV,0.25,1267,4,P*E*rare,FreqThresh(p=85),0.0582
RSV,0.25,1267,4,P*E*rare,KDE(p=80),-0.0971
RSV,0.25,1267,4,P*E,Wavelet(t=1.5),-0.0015
RSV,0.25,1267,4,P*E,FreqThresh(p=85),0.0582
RSV,0.25,1267,4,P*E,KDE(p=80),-0.096
RSV,0.25,1267,4,H-score,Wavelet(t=1.5),-0.035
RSV,0.25,1267,4,H-score,FreqThresh(p=85),0.0582
RSV,0.25,1267,4,H-score,"SWAN(w=10,k=1.5)",-0.0278
RSV,0.25,1267,4,H-score,KDE(p=80),-0.0971
RSV,0.25,1267,4,E_only,Wavelet(t=1.5),-0.0242
RSV,0.25,1267,4,E_only,FreqThresh(p=85),0.0582
RSV,0.25,1267,4,E_only,KDE(p=80),-0.0971
RSV,0.5,2535,0,E*rare,Wavelet(t=1.5),0.0348
RSV,0.5,2535,0,E*rare,FreqThresh(p=85),-0.0109
RSV,0.5,2535,0,E*rare,KDE(p=80),-0.0966
RSV,0.5,2535,0,P*E*rare,Wavelet(t=1.5),0.0289
RSV,0.5,2535,0,P*E*rare,FreqThresh(p=85),0.0582
RSV,0.5,2535,0,P*E*rare,KDE(p=80),-0.0971
RSV,0.5,2535,0,P*E,Wavelet(t=1.5),-0.0276
RSV,0.5,2535,0,P*E,FreqThresh(p=85),0.0582
RSV,0.5,2535,0,P*E,KDE(p=80),-0.0971
RSV,0.5,2535,0,H-score,Wavelet(t=1.5),-0.0301
RSV,0.5,2535,0,H-score,FreqThresh(p=85),0.0582
RSV,0.5,2535,0,H-score,KDE(p=80),-0.0971
RSV,0.5,2535,0,E_only,Wavelet(t=1.5),-0.0178
RSV,0.5,2535,0,E_only,FreqThresh(p=85),0.0582
RSV,0.5,2535,0,E_only,KDE(p=80),-0.0971
RSV,0.5,2535,1,E*rare,Wavelet(t=1.5),0.0181
RSV,0.5,2535,1,E*rare,FreqThresh(p=85),-0.0109
RSV,0.5,2535,1,E*rare,KDE(p=80),0.0243
RSV,0.5,2535,1,P*E*rare,Wavelet(t=1.5),-0.0126
RSV,0.5,2535,1,P*E*rare,FreqThresh(p=85),0.0536
RSV,0.5,2535,1,P*E*rare,KDE(p=80),0.0243
RSV,0.5,2535,1,P*E,Wavelet(t=1.5),-0.0276
RSV,0.5,2535,1,P*E,FreqThresh(p=85),0.0582
RSV,0.5,2535,1,P*E,KDE(p=80),-0.0971
RSV,0.5,2535,1,H-score,Wavelet(t=1.5),-0.0293
RSV,0.5,2535,1,H-score,FreqThresh(p=85),0.0582
RSV,0.5,2535,1,H-score,"SWAN(w=10,k=1.5)",-0.0264
RSV,0.5,2535,1,H-score,KDE(p=80),-0.0971
RSV,0.5,2535,1,E_only,Wavelet(t=1.5),-0.0197
RSV,0.5,2535,1,E_only,FreqThresh(p=85),0.0582
RSV,0.5,2535,1,E_only,KDE(p=80),-0.0971
RSV,0.5,2535,2,E*rare,Wavelet(t=1.5),0.0589
RSV,0.5,2535,2,E*rare,FreqThresh(p=85),-0.0109
RSV,0.5,2535,2,E*rare,KDE(p=80),-0.0971
RSV,0.5,2535,2,P*E*rare,Wavelet(t=1.5),0.0223
RSV,0.5,2535,2,P*E*rare,FreqThresh(p=85),0.0582
RSV,0.5,2535,2,P*E*rare,KDE(p=80),-0.0971
RSV,0.5,2535,2,P*E,Wavelet(t=1.5),0.013
RSV,0.5,2535,2,P*E,FreqThresh(p=85),0.0582
RSV,0.5,2535,2,P*E,KDE(p=80),-0.0971
RSV,0.5,2535,2,H-score,Wavelet(t=1.5),-0.0293
RSV,0.5,2535,2,H-score,FreqThresh(p=85),0.0582
RSV,0.5,2535,2,H-score,KDE(p=80),-0.096
RSV,0.5,2535,2,E_only,Wavelet(t=1.5),-0.0215
RSV,0.5,2535,2,E_only,FreqThresh(p=85),0.0582
RSV,0.5,2535,2,E_only,KDE(p=80),-0.0971
RSV,0.5,2535,3,E*rare,Wavelet(t=1.5),-0.0242
RSV,0.5,2535,3,E*rare,FreqThresh(p=85),-0.0109
RSV,0.5,2535,3,E*rare,"SWAN(w=10,k=1.5)",-0.0278
RSV,0.5,2535,3,E*rare,KDE(p=80),-0.0971
RSV,0.5,2535,3,P*E*rare,Wavelet(t=1.5),0.0312
RSV,0.5,2535,3,P*E*rare,FreqThresh(p=85),0.0582
RSV,0.5,2535,3,P*E*rare,"SWAN(w=10,k=1.5)",-0.0264
RSV,0.5,2535,3,P*E*rare,KDE(p=80),-0.0982
RSV,0.5,2535,3,P*E,Wavelet(t=1.5),-0.0005
RSV,0.5,2535,3,P*E,FreqThresh(p=85),0.0582
RSV,0.5,2535,3,P*E,KDE(p=80),-0.0728
RSV,0.5,2535,3,H-score,Wavelet(t=1.5),-0.0293
RSV,0.5,2535,3,H-score,FreqThresh(p=85),0.0582
RSV,0.5,2535,3,H-score,"SWAN(w=10,k=1.5)",-0.0278
RSV,0.5,2535,3,H-score,KDE(p=80),-0.096
RSV,0.5,2535,3,E_only,Wavelet(t=1.5),-0.0178
RSV,0.5,2535,3,E_only,FreqThresh(p=85),0.0582
RSV,0.5,2535,3,E_only,KDE(p=80),-0.0971
RSV,0.5,2535,4,E*rare,Wavelet(t=1.5),0.0099
RSV,0.5,2535,4,E*rare,FreqThresh(p=85),-0.0139
RSV,0.5,2535,4,E*rare,KDE(p=80),-0.0971
RSV,0.5,2535,4,P*E*rare,Wavelet(t=1.5),-0.009
RSV,0.5,2535,4,P*E*rare,FreqThresh(p=85),0.0582
RSV,0.5,2535,4,P*E*rare,KDE(p=80),-0.0971
RSV,0.5,2535,4,P*E,Wavelet(t=1.5),-0.0276
RSV,0.5,2535,4,P*E,FreqThresh(p=85),0.0582
RSV,0.5,2535,4,P*E,KDE(p=80),-0.0971
RSV,0.5,2535,4,H-score,Wavelet(t=1.5),-0.0301
RSV,0.5,2535,4,H-score,FreqThresh(p=85),0.0582
RSV,0.5,2535,4,H-score,KDE(p=80),-0.0971
RSV,0.5,2535,4,E_only,Wavelet(t=1.5),-0.0159
RSV,0.5,2535,4,E_only,FreqThresh(p=85),0.0582
RSV,0.5,2535,4,E_only,KDE(p=80),-0.0971
RSV,0.75,3802,0,E*rare,Wavelet(t=1.5),-0.0342
RSV,0.75,3802,0,E*rare,FreqThresh(p=85),-0.0109
RSV,0.75,3802,0,E*rare,KDE(p=80),-0.0971
RSV,0.75,3802,0,P*E*rare,Wavelet(t=1.5),-0.0405
RSV,0.75,3802,0,P*E*rare,FreqThresh(p=85),0.0582
RSV,0.75,3802,0,P*E*rare,KDE(p=80),-0.0971
RSV,0.75,3802,0,P*E,Wavelet(t=1.5),-0.0268
RSV,0.75,3802,0,P*E,FreqThresh(p=85),0.0582
RSV,0.75,3802,0,P*E,KDE(p=80),-0.0971
RSV,0.75,3802,0,H-score,Wavelet(t=1.5),-0.0293
RSV,0.75,3802,0,H-score,FreqThresh(p=85),0.0582
RSV,0.75,3802,0,H-score,"SWAN(w=10,k=1.5)",-0.0264
RSV,0.75,3802,0,H-score,KDE(p=80),-0.0971
RSV,0.75,3802,0,E_only,Wavelet(t=1.5),-0.0197
RSV,0.75,3802,0,E_only,FreqThresh(p=85),0.0582
RSV,0.75,3802,0,E_only,KDE(p=80),-0.0971
RSV,0.75,3802,1,E*rare,Wavelet(t=1.5),-0.0899
RSV,0.75,3802,1,E*rare,FreqThresh(p=85),-0.0109
RSV,0.75,3802,1,E*rare,KDE(p=80),-0.0971
RSV,0.75,3802,1,P*E*rare,Wavelet(t=1.5),-0.0982
RSV,0.75,3802,1,P*E*rare,FreqThresh(p=85),0.0582
RSV,0.75,3802,1,P*E*rare,KDE(p=80),-0.0971
RSV,0.75,3802,1,P*E,Wavelet(t=1.5),0.0191
RSV,0.75,3802,1,P*E,FreqThresh(p=85),0.0582
RSV,0.75,3802,1,P*E,KDE(p=80),-0.0971
RSV,0.75,3802,1,H-score,Wavelet(t=1.5),-0.0293
RSV,0.75,3802,1,H-score,FreqThresh(p=85),0.0582
RSV,0.75,3802,1,H-score,KDE(p=80),-0.0971
RSV,0.75,3802,1,E_only,Wavelet(t=1.5),-0.0197
RSV,0.75,3802,1,E_only,FreqThresh(p=85),0.0582
RSV,0.75,3802,1,E_only,KDE(p=80),-0.0971
RSV,0.75,3802,2,E*rare,Wavelet(t=1.5),-0.0813
RSV,0.75,3802,2,E*rare,FreqThresh(p=85),-0.0067
RSV,0.75,3802,2,E*rare,KDE(p=80),-0.0971
RSV,0.75,3802,2,P*E*rare,Wavelet(t=1.5),-0.0865
RSV,0.75,3802,2,P*E*rare,FreqThresh(p=85),0.0582
RSV,0.75,3802,2,P*E*rare,KDE(p=80),-0.0971
RSV,0.75,3802,2,P*E,Wavelet(t=1.5),-0.0301
RSV,0.75,3802,2,P*E,FreqThresh(p=85),0.0582
RSV,0.75,3802,2,P*E,KDE(p=80),-0.096
RSV,0.75,3802,2,H-score,Wavelet(t=1.5),-0.0301
RSV,0.75,3802,2,H-score,FreqThresh(p=85),0.0582
RSV,0.75,3802,2,H-score,KDE(p=80),-0.0971
RSV,0.75,3802,2,E_only,Wavelet(t=1.5),-0.0178
RSV,0.75,3802,2,E_only,FreqThresh(p=85),0.0582
RSV,0.75,3802,2,E_only,KDE(p=80),-0.0971
RSV,0.75,3802,3,E*rare,Wavelet(t=1.5),-0.0899
RSV,0.75,3802,3,E*rare,FreqThresh(p=85),-0.0159
RSV,0.75,3802,3,E*rare,KDE(p=80),-0.0971
RSV,0.75,3802,3,P*E*rare,Wavelet(t=1.5),-0.0888
RSV,0.75,3802,3,P*E*rare,FreqThresh(p=85),0.0582
RSV,0.75,3802,3,P*E*rare,KDE(p=80),-0.0971
RSV,0.75,3802,3,P*E,Wavelet(t=1.5),-0.0053
RSV,0.75,3802,3,P*E,FreqThresh(p=85),0.0582
RSV,0.75,3802,3,P*E,KDE(p=80),-0.0971
RSV,0.75,3802,3,H-score,Wavelet(t=1.5),-0.031
RSV,0.75,3802,3,H-score,FreqThresh(p=85),0.0582
RSV,0.75,3802,3,H-score,KDE(p=80),-0.0971
RSV,0.75,3802,3,E_only,Wavelet(t=1.5),-0.0178
RSV,0.75,3802,3,E_only,FreqThresh(p=85),0.0582
RSV,0.75,3802,3,E_only,KDE(p=80),-0.0971
RSV,0.75,3802,4,E*rare,Wavelet(t=1.5),0.0181
RSV,0.75,3802,4,E*rare,FreqThresh(p=85),-0.0109
RSV,0.75,3802,4,E*rare,KDE(p=80),-0.0966
RSV,0.75,3802,4,P*E*rare,Wavelet(t=1.5),0.0375
RSV,0.75,3802,4,P*E*rare,FreqThresh(p=85),0.0582
RSV,0.75,3802,4,P*E*rare,KDE(p=80),-0.0971
RSV,0.75,3802,4,P*E,Wavelet(t=1.5),-0.0034
RSV,0.75,3802,4,P*E,FreqThresh(p=85),0.0582
RSV,0.75,3802,4,P*E,KDE(p=80),-0.0971
RSV,0.75,3802,4,H-score,Wavelet(t=1.5),-0.0301
RSV,0.75,3802,4,H-score,FreqThresh(p=85),0.0582
RSV,0.75,3802,4,H-score,KDE(p=80),-0.096
RSV,0.75,3802,4,E_only,Wavelet(t=1.5),-0.0197
RSV,0.75,3802,4,E_only,FreqThresh(p=85),0.0582
RSV,0.75,3802,4,E_only,KDE(p=80),-0.0971
RSV,1.0,5070,0,E*rare,Wavelet(t=1.5),-0.009
RSV,1.0,5070,0,E*rare,FreqThresh(p=85),-0.0109
RSV,1.0,5070,0,E*rare,KDE(p=80),-0.0971
RSV,1.0,5070,0,P*E*rare,Wavelet(t=1.5),-0.0152
RSV,1.0,5070,0,P*E*rare,FreqThresh(p=85),0.0582
RSV,1.0,5070,0,P*E*rare,KDE(p=80),-0.0971
RSV,1.0,5070,0,P*E,Wavelet(t=1.5),-0.0293
RSV,1.0,5070,0,P*E,FreqThresh(p=85),0.0582
RSV,1.0,5070,0,P*E,KDE(p=80),-0.096
RSV,1.0,5070,0,H-score,Wavelet(t=1.5),-0.0293
RSV,1.0,5070,0,H-score,FreqThresh(p=85),0.0582
