pathogen,scoring,detector,family,mcc,precision,recall,f1,n_detected
SARS-CoV-2,sasa,"CUSUM(d=0.5,h=5.0)",CUSUM,0.014123,0.032258,0.04,0.035714,31
SARS-CoV-2,sasa,AdaptiveKnee,AdaptiveKnee,-0.029146,0.014151,0.24,0.026726,424
SARS-CoV-2,sasa,ScoreDBSCAN(ep=8),ScoreDBSCAN,-0.008833,0.016129,0.08,0.026846,124
SARS-CoV-2,sasa,ScoreDBSCAN(ep=15),ScoreDBSCAN,-0.014332,0.01699,0.28,0.032037,412
SARS-CoV-2,sasa,Spectral(z=1.5),Spectral,0.028898,0.032,0.16,0.053333,125
SARS-CoV-2,sasa,Spectral(z=2.0),Spectral,0.034951,0.038961,0.12,0.058824,77
SARS-CoV-2,sasa,Bayes(prior=0.1),Bayes,0.0,0.0,0.0,0.0,0
SARS-CoV-2,sasa,Bayes(prior=0.15),Bayes,-0.00748,0.015385,0.04,0.022222,65
SARS-CoV-2,sasa,AdaptWin(s=90),AdaptWin,0.002969,0.020833,0.16,0.036866,192
SARS-CoV-2,sasa,AdaptWin(s=85),AdaptWin,0.009146,0.022305,0.24,0.040816,269
SARS-CoV-2,sasa,FreqThresh(p=80),FreqThresh,0.003613,0.021053,0.16,0.037209,190
SARS-CoV-2,sasa,FreqThresh(p=85),FreqThresh,0.003245,0.021127,0.12,0.035928,142
SARS-CoV-2,sasa,FreqThresh(p=90),FreqThresh,0.002448,0.021053,0.08,0.033333,95
SARS-CoV-2,sasa,FreqThresh(p=95),FreqThresh,-0.028337,0.0,0.0,0.0,48
SARS-CoV-2,sasa,"SWAN(w=10,k=1.0)",SWAN,-0.008402,0.01791,0.24,0.033333,335
SARS-CoV-2,sasa,"SWAN(w=10,k=1.5)",SWAN,-0.003609,0.018987,0.24,0.035191,316
SARS-CoV-2,sasa,"SWAN(w=10,k=2.0)",SWAN,-0.018884,0.014815,0.16,0.027119,270
SARS-CoV-2,sasa,"SWAN(w=20,k=1.0)",SWAN,-0.009389,0.017699,0.24,0.032967,339
SARS-CoV-2,sasa,"SWAN(w=20,k=1.5)",SWAN,-0.005648,0.018519,0.24,0.034384,324
SARS-CoV-2,sasa,"SWAN(w=20,k=2.0)",SWAN,-0.016496,0.015873,0.2,0.029412,315
SARS-CoV-2,sasa,"SWAN(w=50,k=1.0)",SWAN,-0.004583,0.018868,0.28,0.035354,371
SARS-CoV-2,sasa,"SWAN(w=50,k=1.5)",SWAN,-0.010615,0.017442,0.24,0.03252,344
SARS-CoV-2,sasa,"SWAN(w=50,k=2.0)",SWAN,0.006304,0.021505,0.24,0.039474,279
SARS-CoV-2,sasa,MutClust-Orig(g=10),MutClust-Orig,0.030008,0.022573,0.8,0.043908,886
SARS-CoV-2,grantham,Wavelet(t=1.0),Wavelet,0.005112,0.021898,0.12,0.037037,137
SARS-CoV-2,grantham,Wavelet(t=1.5),Wavelet,0.024551,0.031915,0.12,0.05042,94
SARS-CoV-2,grantham,Wavelet(t=2.0),Wavelet,-0.001486,0.018868,0.04,0.025641,53
SARS-CoV-2,grantham,KDE(p=75),KDE,-0.003351,0.019048,0.24,0.035294,315
SARS-CoV-2,grantham,KDE(p=80),KDE,-0.042744,0.007937,0.08,0.01444,252
SARS-CoV-2,grantham,KDE(p=85),KDE,-0.043881,0.005291,0.04,0.009346,189
SARS-CoV-2,grantham,SlidingTest(p=0.01),SlidingTest,0.058517,0.06,0.12,0.08,50
SARS-CoV-2,grantham,SlidingTest(p=0.05),SlidingTest,0.056141,0.045045,0.2,0.073529,111
SARS-CoV-2,grantham,GradPeak(p=0.2),GradPeak,-0.023352,0.0,0.0,0.0,33
SARS-CoV-2,grantham,GradPeak(p=0.5),GradPeak,-0.023352,0.0,0.0,0.0,33
SARS-CoV-2,grantham,LocalContrast(z=1.0),LocalContrast,0.039139,0.05,0.08,0.061538,40
SARS-CoV-2,grantham,LocalContrast(z=1.5),LocalContrast,0.042653,0.054054,0.08,0.064516,37
SARS-CoV-2,grantham,LocalContrast(z=2.0),LocalContrast,0.012285,0.030303,0.04,0.034483,33
SARS-CoV-2,grantham,"CUSUM(d=0.3,h=3.0)",CUSUM,0.014123,0.032258,0.04,0.035714,31
SARS-CoV-2,grantham,"CUSUM(d=0.5,h=4.0)",CUSUM,0.01823,0.037037,0.04,0.038462,27
SARS-CoV-2,grantham,"CUSUM(d=0.5,h=5.0)",CUSUM,0.036844,0.066667,0.04,0.05,15
SARS-CoV-2,grantham,AdaptiveKnee,AdaptiveKnee,0.0,0.019857,1.0,0.038941,1259
SARS-CoV-2,grantham,ScoreDBSCAN(ep=8),ScoreDBSCAN,0.0,0.0,0.0,0.0,0
SARS-CoV-2,grantham,ScoreDBSCAN(ep=15),ScoreDBSCAN,0.0,0.0,0.0,0.0,0
SARS-CoV-2,grantham,Spectral(z=1.5),Spectral,0.021609,0.033333,0.08,0.047059,60
SARS-CoV-2,grantham,Spectral(z=2.0),Spectral,0.003915,0.022727,0.04,0.028986,44
SARS-CoV-2,grantham,Bayes(prior=0.1),Bayes,0.041445,0.052632,0.08,0.063492,38
SARS-CoV-2,grantham,Bayes(prior=0.15),Bayes,0.032972,0.043478,0.08,0.056338,46
SARS-CoV-2,grantham,AdaptWin(s=90),AdaptWin,-0.009849,0.0,0.0,0.0,6
SARS-CoV-2,grantham,AdaptWin(s=85),AdaptWin,-0.011382,0.0,0.0,0.0,8
SARS-CoV-2,grantham,FreqThresh(p=80),FreqThresh,0.051402,0.1,0.04,0.057143,10
SARS-CoV-2,grantham,FreqThresh(p=85),FreqThresh,-0.010643,0.0,0.0,0.0,7
SARS-CoV-2,grantham,FreqThresh(p=90),FreqThresh,-0.008988,0.0,0.0,0.0,5
SARS-CoV-2,grantham,FreqThresh(p=95),FreqThresh,-0.006956,0.0,0.0,0.0,3
SARS-CoV-2,grantham,"SWAN(w=10,k=1.0)",SWAN,0.043902,0.055556,0.08,0.065574,36
SARS-CoV-2,grantham,"SWAN(w=10,k=1.5)",SWAN,0.057532,0.074074,0.08,0.076923,27
SARS-CoV-2,grantham,"SWAN(w=10,k=2.0)",SWAN,0.025918,0.047619,0.04,0.043478,21
SARS-CoV-2,grantham,"SWAN(w=20,k=1.0)",SWAN,0.041445,0.052632,0.08,0.063492,38
SARS-CoV-2,grantham,"SWAN(w=20,k=1.5)",SWAN,0.061361,0.08,0.08,0.08,25
SARS-CoV-2,grantham,"SWAN(w=20,k=2.0)",SWAN,0.070374,0.095238,0.08,0.086957,21
SARS-CoV-2,grantham,"SWAN(w=50,k=1.0)",SWAN,0.047921,0.060606,0.08,0.068966,33
SARS-CoV-2,grantham,"SWAN(w=50,k=1.5)",SWAN,-0.018084,0.0,0.0,0.0,20
SARS-CoV-2,grantham,"SWAN(w=50,k=2.0)",SWAN,-0.013963,0.0,0.0,0.0,12
SARS-CoV-2,grantham,MutClust-Orig(g=10),MutClust-Orig,0.032972,0.043478,0.08,0.056338,46
SARS-CoV-2,dnds_proxy,Wavelet(t=1.0),Wavelet,-0.009179,0.016,0.08,0.026667,125
SARS-CoV-2,dnds_proxy,Wavelet(t=1.5),Wavelet,-0.014118,0.012346,0.04,0.018868,81
SARS-CoV-2,dnds_proxy,Wavelet(t=2.0),Wavelet,0.000208,0.02,0.04,0.026667,50
SARS-CoV-2,dnds_proxy,KDE(p=75),KDE,0.075518,0.038095,0.48,0.070588,315
SARS-CoV-2,dnds_proxy,KDE(p=80),KDE,0.056861,0.035714,0.36,0.064982,252
SARS-CoV-2,dnds_proxy,KDE(p=85),KDE,-0.012002,0.015873,0.12,0.028037,189
SARS-CoV-2,dnds_proxy,SlidingTest(p=0.01),SlidingTest,0.025918,0.047619,0.04,0.043478,21
SARS-CoV-2,dnds_proxy,SlidingTest(p=0.05),SlidingTest,0.025918,0.047619,0.04,0.043478,21
SARS-CoV-2,dnds_proxy,GradPeak(p=0.2),GradPeak,-0.008988,0.0,0.0,0.0,5
SARS-CoV-2,dnds_proxy,GradPeak(p=0.5),GradPeak,-0.004013,0.0,0.0,0.0,1
SARS-CoV-2,dnds_proxy,LocalContrast(z=1.0),LocalContrast,0.034917,0.045455,0.08,0.057971,44
SARS-CoV-2,dnds_proxy,LocalContrast(z=1.5),LocalContrast,0.038038,0.04878,0.08,0.060606,41
SARS-CoV-2,dnds_proxy,LocalContrast(z=2.0),LocalContrast,0.012285,0.030303,0.04,0.034483,33
SARS-CoV-2,dnds_proxy,"CUSUM(d=0.3,h=3.0)",CUSUM,-0.004013,0.0,0.0,0.0,1
SARS-CoV-2,dnds_proxy,"CUSUM(d=0.5,h=4.0)",CUSUM,-0.004013,0.0,0.0,0.0,1
SARS-CoV-2,dnds_proxy,"CUSUM(d=0.5,h=5.0)",CUSUM,-0.004013,0.0,0.0,0.0,1
SARS-CoV-2,dnds_proxy,AdaptiveKnee,AdaptiveKnee,0.065925,0.142857,0.04,0.0625,7
SARS-CoV-2,dnds_proxy,ScoreDBSCAN(ep=8),ScoreDBSCAN,0.07282,0.166667,0.04,0.064516,6
SARS-CoV-2,dnds_proxy,ScoreDBSCAN(ep=15),ScoreDBSCAN,0.032678,0.058824,0.04,0.047619,17
SARS-CoV-2,dnds_proxy,Spectral(z=1.5),Spectral,0.047815,0.090909,0.04,0.055556,11
SARS-CoV-2,dnds_proxy,Spectral(z=2.0),Spectral,0.055503,0.111111,0.04,0.058824,9
SARS-CoV-2,dnds_proxy,Bayes(prior=0.1),Bayes,0.047815,0.090909,0.04,0.055556,11
SARS-CoV-2,dnds_proxy,Bayes(prior=0.15),Bayes,0.032972,0.043478,0.08,0.056338,46
SARS-CoV-2,dnds_proxy,AdaptWin(s=90),AdaptWin,-0.008988,0.0,0.0,0.0,5
SARS-CoV-2,dnds_proxy,AdaptWin(s=85),AdaptWin,0.065925,0.142857,0.04,0.0625,7
SARS-CoV-2,dnds_proxy,FreqThresh(p=80),FreqThresh,0.047815,0.090909,0.04,0.055556,11
SARS-CoV-2,dnds_proxy,FreqThresh(p=85),FreqThresh,0.065925,0.142857,0.04,0.0625,7
SARS-CoV-2,dnds_proxy,FreqThresh(p=90),FreqThresh,-0.008988,0.0,0.0,0.0,5
SARS-CoV-2,dnds_proxy,FreqThresh(p=95),FreqThresh,-0.006956,0.0,0.0,0.0,3
SARS-CoV-2,dnds_proxy,"SWAN(w=10,k=1.0)",SWAN,-0.004013,0.0,0.0,0.0,1
SARS-CoV-2,dnds_proxy,"SWAN(w=10,k=1.5)",SWAN,-0.004013,0.0,0.0,0.0,1
SARS-CoV-2,dnds_proxy,"SWAN(w=10,k=2.0)",SWAN,-0.004013,0.0,0.0,0.0,1
SARS-CoV-2,dnds_proxy,"SWAN(w=20,k=1.0)",SWAN,-0.004013,0.0,0.0,0.0,1
SARS-CoV-2,dnds_proxy,"SWAN(w=20,k=1.5)",SWAN,-0.004013,0.0,0.0,0.0,1
SARS-CoV-2,dnds_proxy,"SWAN(w=20,k=2.0)",SWAN,-0.004013,0.0,0.0,0.0,1
SARS-CoV-2,dnds_proxy,"SWAN(w=50,k=1.0)",SWAN,-0.005678,0.0,0.0,0.0,2
SARS-CoV-2,dnds_proxy,"SWAN(w=50,k=1.5)",SWAN,-0.005678,0.0,0.0,0.0,2
SARS-CoV-2,dnds_proxy,"SWAN(w=50,k=2.0)",SWAN,-0.005678,0.0,0.0,0.0,2
SARS-CoV-2,dnds_proxy,MutClust-Orig(g=10),MutClust-Orig,0.032972,0.043478,0.08,0.056338,46
SARS-CoV-2,semantic_change,Wavelet(t=1.0),Wavelet,0.117282,0.062893,0.4,0.108696,159
SARS-CoV-2,semantic_change,Wavelet(t=1.5),Wavelet,0.070203,0.054945,0.2,0.086207,91
SARS-CoV-2,semantic_change,Wavelet(t=2.0),Wavelet,0.049256,0.050847,0.12,0.071429,59
SARS-CoV-2,semantic_change,KDE(p=75),KDE,-0.055931,0.006349,0.08,0.011765,315
SARS-CoV-2,semantic_change,KDE(p=80),KDE,-0.056974,0.003968,0.04,0.00722,252
SARS-CoV-2,semantic_change,KDE(p=85),KDE,-0.043881,0.005291,0.04,0.009346,189
SARS-CoV-2,semantic_change,SlidingTest(p=0.01),SlidingTest,0.107357,0.078947,0.24,0.118812,76
SARS-CoV-2,semantic_change,SlidingTest(p=0.05),SlidingTest,0.08615,0.061224,0.24,0.097561,98
SARS-CoV-2,semantic_change,GradPeak(p=0.2),GradPeak,0.0,0.0,0.0,0.0,0
SARS-CoV-2,semantic_change,GradPeak(p=0.5),GradPeak,0.0,0.0,0.0,0.0,0
SARS-CoV-2,semantic_change,LocalContrast(z=1.0),LocalContrast,0.033932,0.044444,0.08,0.057143,45
SARS-CoV-2,semantic_change,LocalContrast(z=1.5),LocalContrast,0.035928,0.046512,0.08,0.058824,43
SARS-CoV-2,semantic_change,LocalContrast(z=2.0),LocalContrast,0.036968,0.047619,0.08,0.059701,42
SARS-CoV-2,semantic_change,"CUSUM(d=0.3,h=3.0)",CUSUM,0.042653,0.054054,0.08,0.064516,37
SARS-CoV-2,semantic_change,"CUSUM(d=0.5,h=4.0)",CUSUM,0.057532,0.074074,0.08,0.076923,27
SARS-CoV-2,semantic_change,"CUSUM(d=0.5,h=5.0)",CUSUM,0.082008,0.117647,0.08,0.095238,17
SARS-CoV-2,semantic_change,AdaptiveKnee,AdaptiveKnee,0.0,0.019857,1.0,0.038941,1259
SARS-CoV-2,semantic_change,ScoreDBSCAN(ep=8),ScoreDBSCAN,0.0,0.0,0.0,0.0,0
SARS-CoV-2,semantic_change,ScoreDBSCAN(ep=15),ScoreDBSCAN,-0.009849,0.0,0.0,0.0,6
SARS-CoV-2,semantic_change,Spectral(z=1.5),Spectral,0.019559,0.031746,0.08,0.045455,63
SARS-CoV-2,semantic_change,Spectral(z=2.0),Spectral,0.030233,0.040816,0.08,0.054054,49
SARS-CoV-2,semantic_change,Bayes(prior=0.1),Bayes,0.032972,0.043478,0.08,0.056338,46
SARS-CoV-2,semantic_change,Bayes(prior=0.15),Bayes,0.032972,0.043478,0.08,0.056338,46
SARS-CoV-2,semantic_change,AdaptWin(s=90),AdaptWin,0.081536,0.2,0.04,0.066667,5
SARS-CoV-2,semantic_change,AdaptWin(s=85),AdaptWin,0.065925,0.142857,0.04,0.0625,7
SARS-CoV-2,semantic_change,FreqThresh(p=80),FreqThresh,0.051402,0.1,0.04,0.057143,10
SARS-CoV-2,semantic_change,FreqThresh(p=85),FreqThresh,0.065925,0.142857,0.04,0.0625,7
SARS-CoV-2,semantic_change,FreqThresh(p=90),FreqThresh,0.081536,0.2,0.04,0.066667,5
SARS-CoV-2,semantic_change,FreqThresh(p=95),FreqThresh,0.109817,0.333333,0.04,0.071429,3
SARS-CoV-2,semantic_change,"SWAN(w=10,k=1.0)",SWAN,0.041445,0.052632,0.08,0.063492,38
SARS-CoV-2,semantic_change,"SWAN(w=10,k=1.5)",SWAN,0.054051,0.068966,0.08,0.074074,29
SARS-CoV-2,semantic_change,"SWAN(w=10,k=2.0)",SWAN,0.054051,0.068966,0.08,0.074074,29
SARS-CoV-2,semantic_change,"SWAN(w=20,k=1.0)",SWAN,0.042653,0.054054,0.08,0.064516,37
SARS-CoV-2,semantic_change,"SWAN(w=20,k=1.5)",SWAN,0.061361,0.08,0.08,0.08,25
SARS-CoV-2,semantic_change,"SWAN(w=20,k=2.0)",SWAN,0.078777,0.111111,0.08,0.093023,18
SARS-CoV-2,semantic_change,"SWAN(w=50,k=1.0)",SWAN,0.061361,0.08,0.08,0.08,25
SARS-CoV-2,semantic_change,"SWAN(w=50,k=1.5)",SWAN,0.072987,0.1,0.08,0.088889,20
SARS-CoV-2,semantic_change,"SWAN(w=50,k=2.0)",SWAN,0.034679,0.0625,0.04,0.04878,16
SARS-CoV-2,semantic_change,MutClust-Orig(g=10),MutClust-Orig,0.0,0.0,0.0,0.0,0
SARS-CoV-2,EVEscape_composite,Wavelet(t=1.0),Wavelet,0.049673,0.038217,0.24,0.065934,157
SARS-CoV-2,EVEscape_composite,Wavelet(t=1.5),Wavelet,0.058711,0.051948,0.16,0.078431,77
SARS-CoV-2,EVEscape_composite,Wavelet(t=2.0),Wavelet,0.071601,0.075,0.12,0.092308,40
SARS-CoV-2,EVEscape_composite,KDE(p=75),KDE,0.128097,0.050794,0.64,0.094118,315
SARS-CoV-2,EVEscape_composite,KDE(p=80),KDE,0.099548,0.047619,0.48,0.086643,252
SARS-CoV-2,EVEscape_composite,KDE(p=85),KDE,0.067696,0.042328,0.32,0.074766,189
SARS-CoV-2,EVEscape_composite,SlidingTest(p=0.01),SlidingTest,0.045672,0.047619,0.12,0.068182,63
SARS-CoV-2,EVEscape_composite,SlidingTest(p=0.05),SlidingTest,0.119953,0.074766,0.32,0.121212,107
SARS-CoV-2,EVEscape_composite,GradPeak(p=0.2),GradPeak,0.0,0.0,0.0,0.0,0
SARS-CoV-2,EVEscape_composite,GradPeak(p=0.5),GradPeak,0.0,0.0,0.0,0.0,0
SARS-CoV-2,EVEscape_composite,LocalContrast(z=1.0),LocalContrast,0.023097,0.043478,0.04,0.041667,23
SARS-CoV-2,EVEscape_composite,LocalContrast(z=1.5),LocalContrast,0.023097,0.043478,0.04,0.041667,23
SARS-CoV-2,EVEscape_composite,LocalContrast(z=2.0),LocalContrast,0.02908,0.052632,0.04,0.045455,19
SARS-CoV-2,EVEscape_composite,"CUSUM(d=0.3,h=3.0)",CUSUM,0.060269,0.125,0.04,0.060606,8
SARS-CoV-2,EVEscape_composite,"CUSUM(d=0.5,h=4.0)",CUSUM,0.060269,0.125,0.04,0.060606,8
SARS-CoV-2,EVEscape_composite,"CUSUM(d=0.5,h=5.0)",CUSUM,0.065925,0.142857,0.04,0.0625,7
SARS-CoV-2,EVEscape_composite,AdaptiveKnee,AdaptiveKnee,0.050862,0.064516,0.08,0.071429,31
SARS-CoV-2,EVEscape_composite,ScoreDBSCAN(ep=8),ScoreDBSCAN,0.0,0.0,0.0,0.0,0
SARS-CoV-2,EVEscape_composite,ScoreDBSCAN(ep=15),ScoreDBSCAN,0.0,0.0,0.0,0.0,0
SARS-CoV-2,EVEscape_composite,Spectral(z=1.5),Spectral,0.0876,0.096774,0.12,0.107143,31
SARS-CoV-2,EVEscape_composite,Spectral(z=2.0),Spectral,0.099433,0.115385,0.12,0.117647,26
SARS-CoV-2,EVEscape_composite,Bayes(prior=0.1),Bayes,0.030818,0.055556,0.04,0.046512,18
SARS-CoV-2,EVEscape_composite,Bayes(prior=0.15),Bayes,0.021793,0.041667,0.04,0.040816,24
SARS-CoV-2,EVEscape_composite,AdaptWin(s=90),AdaptWin,-0.008036,0.0,0.0,0.0,4
SARS-CoV-2,EVEscape_composite,AdaptWin(s=85),AdaptWin,-0.008988,0.0,0.0,0.0,5
SARS-CoV-2,EVEscape_composite,FreqThresh(p=80),FreqThresh,0.065925,0.142857,0.04,0.0625,7
SARS-CoV-2,EVEscape_composite,FreqThresh(p=85),FreqThresh,-0.008988,0.0,0.0,0.0,5
SARS-CoV-2,EVEscape_composite,FreqThresh(p=90),FreqThresh,-0.008036,0.0,0.0,0.0,4
SARS-CoV-2,EVEscape_composite,FreqThresh(p=95),FreqThresh,-0.005678,0.0,0.0,0.0,2
SARS-CoV-2,EVEscape_composite,"SWAN(w=10,k=1.0)",SWAN,0.036844,0.066667,0.04,0.05,15
SARS-CoV-2,EVEscape_composite,"SWAN(w=10,k=1.5)",SWAN,0.0392,0.071429,0.04,0.051282,14
SARS-CoV-2,EVEscape_composite,"SWAN(w=10,k=2.0)",SWAN,0.041782,0.076923,0.04,0.052632,13
SARS-CoV-2,EVEscape_composite,"SWAN(w=20,k=1.0)",SWAN,0.036844,0.066667,0.04,0.05,15
SARS-CoV-2,EVEscape_composite,"SWAN(w=20,k=1.5)",SWAN,0.036844,0.066667,0.04,0.05,15
SARS-CoV-2,EVEscape_composite,"SWAN(w=20,k=2.0)",SWAN,-0.010643,0.0,0.0,0.0,7
SARS-CoV-2,EVEscape_composite,"SWAN(w=50,k=1.0)",SWAN,-0.016149,0.0,0.0,0.0,16
SARS-CoV-2,EVEscape_composite,"SWAN(w=50,k=1.5)",SWAN,-0.016149,0.0,0.0,0.0,16
SARS-CoV-2,EVEscape_composite,"SWAN(w=50,k=2.0)",SWAN,-0.012736,0.0,0.0,0.0,10
SARS-CoV-2,EVEscape_composite,MutClust-Orig(g=10),MutClust-Orig,0.0,0.0,0.0,0.0,0
SARS-CoV-2,EqualWeight,Wavelet(t=1.0),Wavelet,0.043719,0.035294,0.24,0.061538,170
SARS-CoV-2,EqualWeight,Wavelet(t=1.5),Wavelet,0.02623,0.032967,0.12,0.051724,91
SARS-CoV-2,EqualWeight,Wavelet(t=2.0),Wavelet,0.06207,0.06383,0.12,0.083333,47
SARS-CoV-2,EqualWeight,KDE(p=75),KDE,-0.082221,0.0,0.0,0.0,315
SARS-CoV-2,EqualWeight,KDE(p=80),KDE,-0.071203,0.0,0.0,0.0,252
SARS-CoV-2,EqualWeight,KDE(p=85),KDE,-0.059821,0.0,0.0,0.0,189
SARS-CoV-2,EqualWeight,SlidingTest(p=0.01),SlidingTest,0.012368,0.023256,0.24,0.042403,258
SARS-CoV-2,EqualWeight,SlidingTest(p=0.05),SlidingTest,-0.012555,0.017045,0.24,0.03183,352
SARS-CoV-2,EqualWeight,GradPeak(p=0.2),GradPeak,0.0,0.0,0.0,0.0,0
SARS-CoV-2,EqualWeight,GradPeak(p=0.5),GradPeak,0.0,0.0,0.0,0.0,0
SARS-CoV-2,EqualWeight,LocalContrast(z=1.0),LocalContrast,-0.023464,0.011628,0.08,0.020305,172
SARS-CoV-2,EqualWeight,LocalContrast(z=1.5),LocalContrast,-0.001347,0.019231,0.08,0.031008,104
SARS-CoV-2,EqualWeight,LocalContrast(z=2.0),LocalContrast,0.025289,0.036364,0.08,0.05,55
SARS-CoV-2,EqualWeight,"CUSUM(d=0.3,h=3.0)",CUSUM,0.070738,0.0625,0.16,0.089888,64
SARS-CoV-2,EqualWeight,"CUSUM(d=0.5,h=4.0)",CUSUM,0.049363,0.0625,0.08,0.070175,32
SARS-CoV-2,EqualWeight,"CUSUM(d=0.5,h=5.0)",CUSUM,0.063428,0.083333,0.08,0.081633,24
SARS-CoV-2,EqualWeight,AdaptiveKnee,AdaptiveKnee,0.023463,0.03125,0.12,0.049587,96
SARS-CoV-2,EqualWeight,ScoreDBSCAN(ep=8),ScoreDBSCAN,-0.049266,0.009877,0.16,0.018605,405
SARS-CoV-2,EqualWeight,ScoreDBSCAN(ep=15),ScoreDBSCAN,-0.036601,0.017189,0.68,0.033531,989
SARS-CoV-2,EqualWeight,Spectral(z=1.5),Spectral,0.060394,0.053333,0.16,0.08,75
SARS-CoV-2,EqualWeight,Spectral(z=2.0),Spectral,0.050198,0.051724,0.12,0.072289,58
SARS-CoV-2,EqualWeight,Bayes(prior=0.1),Bayes,0.0,0.0,0.0,0.0,0
SARS-CoV-2,EqualWeight,Bayes(prior=0.15),Bayes,-0.008988,0.0,0.0,0.0,5
SARS-CoV-2,EqualWeight,AdaptWin(s=90),AdaptWin,-0.02669,0.014528,0.24,0.027397,413
SARS-CoV-2,EqualWeight,AdaptWin(s=85),AdaptWin,0.009201,0.021173,0.52,0.040689,614
SARS-CoV-2,EqualWeight,FreqThresh(p=80),FreqThresh,0.014173,0.02381,0.24,0.043321,252
SARS-CoV-2,EqualWeight,FreqThresh(p=85),FreqThresh,0.019877,0.026455,0.2,0.046729,189
SARS-CoV-2,EqualWeight,FreqThresh(p=90),FreqThresh,0.009448,0.02381,0.12,0.039735,126
SARS-CoV-2,EqualWeight,FreqThresh(p=95),FreqThresh,0.019559,0.031746,0.08,0.045455,63
SARS-CoV-2,EqualWeight,"SWAN(w=10,k=1.0)",SWAN,-0.020289,0.015982,0.28,0.030238,438
SARS-CoV-2,EqualWeight,"SWAN(w=10,k=1.5)",SWAN,-0.021017,0.015464,0.24,0.029056,388
SARS-CoV-2,EqualWeight,"SWAN(w=10,k=2.0)",SWAN,-0.004377,0.018809,0.24,0.034884,319
SARS-CoV-2,EqualWeight,"SWAN(w=20,k=1.0)",SWAN,-0.020742,0.015909,0.28,0.030108,440
SARS-CoV-2,EqualWeight,"SWAN(w=20,k=1.5)",SWAN,-0.021706,0.015345,0.24,0.028846,391
SARS-CoV-2,EqualWeight,"SWAN(w=20,k=2.0)",SWAN,-0.018938,0.015831,0.24,0.029703,379
SARS-CoV-2,EqualWeight,"SWAN(w=50,k=1.0)",SWAN,-0.028478,0.014252,0.24,0.026906,421
SARS-CoV-2,EqualWeight,"SWAN(w=50,k=1.5)",SWAN,-0.02262,0.01519,0.24,0.028571,395
SARS-CoV-2,EqualWeight,"SWAN(w=50,k=2.0)",SWAN,-0.021017,0.015464,0.24,0.029056,388
SARS-CoV-2,EqualWeight,MutClust-Orig(g=10),MutClust-Orig,-0.00362,0.019455,0.6,0.037688,771
SARS-CoV-2,tranception,Wavelet(t=1.0),Wavelet,-0.001349,0.019355,0.12,0.033333,155
SARS-CoV-2,tranception,Wavelet(t=1.5),Wavelet,-0.041353,0.0,0.0,0.0,98
SARS-CoV-2,tranception,Wavelet(t=2.0),Wavelet,-0.036329,0.0,0.0,0.0,77
SARS-CoV-2,tranception,KDE(p=75),KDE,0.154387,0.057143,0.72,0.105882,315
SARS-CoV-2,tranception,KDE(p=80),KDE,0.184924,0.071429,0.72,0.129964,252
SARS-CoV-2,tranception,KDE(p=85),KDE,0.211151,0.089947,0.68,0.158879,189
SARS-CoV-2,tranception,SlidingTest(p=0.01),SlidingTest,0.043607,0.033493,0.28,0.059829,209
SARS-CoV-2,tranception,SlidingTest(p=0.05),SlidingTest,0.10027,0.035336,0.8,0.067682,566
SARS-CoV-2,tranception,GradPeak(p=0.2),GradPeak,0.007435,0.022901,0.12,0.038462,131
SARS-CoV-2,tranception,GradPeak(p=0.5),GradPeak,0.040771,0.043478,0.12,0.06383,69
SARS-CoV-2,tranception,LocalContrast(z=1.0),LocalContrast,0.002969,0.020833,0.16,0.036866,192
SARS-CoV-2,tranception,LocalContrast(z=1.5),LocalContrast,0.020843,0.029703,0.12,0.047619,101
SARS-CoV-2,tranception,LocalContrast(z=2.0),LocalContrast,0.003264,0.022222,0.04,0.028571,45
SARS-CoV-2,tranception,"CUSUM(d=0.3,h=3.0)",CUSUM,0.006678,0.025,0.04,0.030769,40
SARS-CoV-2,tranception,"CUSUM(d=0.5,h=4.0)",CUSUM,-0.008988,0.0,0.0,0.0,5
SARS-CoV-2,tranception,"CUSUM(d=0.5,h=5.0)",CUSUM,-0.008988,0.0,0.0,0.0,5
SARS-CoV-2,tranception,AdaptiveKnee,AdaptiveKnee,-0.01877,0.010638,0.04,0.016807,94
SARS-CoV-2,tranception,ScoreDBSCAN(ep=8),ScoreDBSCAN,0.073765,0.042857,0.36,0.076596,210
SARS-CoV-2,tranception,ScoreDBSCAN(ep=15),ScoreDBSCAN,0.024288,0.02289,0.64,0.044199,699
SARS-CoV-2,tranception,Spectral(z=1.5),Spectral,-0.022653,0.009434,0.04,0.015267,106
SARS-CoV-2,tranception,Spectral(z=2.0),Spectral,-0.032394,0.0,0.0,0.0,62
SARS-CoV-2,tranception,Bayes(prior=0.1),Bayes,0.0,0.0,0.0,0.0,0
SARS-CoV-2,tranception,Bayes(prior=0.15),Bayes,0.0,0.0,0.0,0.0,0
SARS-CoV-2,tranception,AdaptWin(s=90),AdaptWin,0.083764,0.028678,0.92,0.055623,802
SARS-CoV-2,tranception,AdaptWin(s=85),AdaptWin,0.066047,0.025756,0.92,0.050109,893
SARS-CoV-2,tranception,FreqThresh(p=80),FreqThresh,-5.7e-05,0.019841,0.2,0.036101,252
SARS-CoV-2,tranception,FreqThresh(p=85),FreqThresh,-0.012002,0.015873,0.12,0.028037,189
